;GND-ID;Name_identifiziert;occupation_GND;birth_GND;gender;death_GND;country_GND;country_norm
1436;118534408;Forster, E. M.;"Philologe; Journalist; Schriftsteller; Historiker; Librettist";1879-01-01;Männlich;1970-06-07;Großbritannien;
1437;118763520;Ullmann, Regina;"Schriftsteller; Prosaist";1884-12-14;Weiblich;1961-01-06;"Österreich; Europa; Deutschland";D,Ö,S
1438;118811738;Nöstlinger, Christine;"Grafiker; Schriftsteller; Kinderbuchautor; Drehbuchautor";1936-10-13;Weiblich;2018-06-28;Österreich;Ö
1439;115680667;Safranski, Rüdiger;"Germanist; Schriftsteller; Historiker; Philosoph";1945-01-01;Männlich;;Deutschland;D
1440;143811959;Salzmann, Marianna;"Schriftsteller; Dramatiker";1985;Weiblich;;"Deutschland; Russland";D
1441;1049311051;Garstenauer, Werner;Schriftsteller;1975;Männlich;;Österreich;Ö
1442;12184837X;Shaleṿ, Tseruyah;Schriftsteller;1959-04-13;Weiblich;;Israel;
1443;119520621;Köppen, Edlef;"Schriftsteller; Journalist";1893-03-01;Männlich;1939-02-21;Deutschland;D
1444;118506323;Balthasar, Hans Urs von;"Verleger; Kardinal; Katholischer Theologe; Schriftsteller";1905-08-12;Männlich;1988-06-26;Europa;S
1445;118769901;Wolf, Ror;"Schriftsteller; Künstler; Drehbuchautor";1932-06-29;Männlich;2020-02-17;Deutschland;D
1446;129399744;Gorelik, Lena;"Schriftsteller; Journalist";1981-02-01;Weiblich;;"Deutschland; Russland";D
1447;1037136217;Helle, Heinz;"Schriftsteller; Texter";1978;Männlich;;"Europa; Deutschland";D,S
1448;118573853;Löns, Hermann;"Schriftsteller; Librettist; Journalist";1866-09-29;Männlich;1914-09-26;Deutschland;D
1449;118805819;Vring, Georg von der;"Musiker; Maler; Schriftsteller; Librettist; Kunsterzieher";1889-12-30;Männlich;1968-03-01;Deutschland;D
1450;120392445;Dischereit, Esther;"Schriftsetzer; Pädagog; Schriftsteller; Librettist";1952;Weiblich;;Deutschland;D
1451;118927884;Henscheid, Eckhard;"Satiriker; Schriftsteller";1941;Männlich;;Deutschland;D
1452;1022446959;Petrowskaja, Katja;"Philologe; Journalist; Schriftsteller";1970-02-03;Weiblich;;"Ukraine; Deutschland";D
1453;115720774;Moníková, Libuše;Schriftsteller;1945-08-30;Weiblich;1998-01-12;"Tschechische Republik; Deutschland";D
1454;118881264;Erofeev, Venedikt;Schriftsteller;1938-10-26;Männlich;1990-05-11;Russland;
1455;118175440;Bolecka, Anna;Schriftsteller;1951;Weiblich;;Polen;
1456;118728814;Loerke, Oskar;"Schriftsteller; Lektor <Verlag>; Librettist";1884-03-13;Männlich;1941-02-24;Deutschland;D
1457;118537601;García Márquez, Gabriel;"Nobelpreisträger; Jurist; Journalist; Drehbuchautor; Schriftsteller";1927-03-06;Männlich;2014-04-17;"Kolumbien; Mexiko";
1458;1044311312;Birnbacher, Birgit;"Schriftsteller; Soziolog";1985;Weiblich;;Österreich;Ö
1459;115673784;Schlink, Bernhard;"Schriftsteller; Jurist; Richter";1944-07-06;Männlich;;"USA; Deutschland";D
1460;118920766;Mulisch, Harry;Schriftsteller;1927-07-29;Männlich;2010-10-30;Niederlande;
1461;118520059;Chandler, Raymond;"Schriftsteller; Drehbuchautor; Kriminalschriftsteller";1888-07-23;Männlich;1959-03-26;USA;
1462;143017152;Bauer, Matthias;"Filmproduzent; Schriftsteller";1973;Männlich;;Österreich;Ö
1463;118559206;Kästner, Erich;"Schriftsteller; Dramatiker; Musiker; Lyriker; Publizist; Kabarettist; Drehbuchautor; Kinderbuchautor";1899-02-23;Männlich;1974-07-29;Deutschland;D
1464;118544640;Hafner, Philipp;"Schriftsteller; Dramatiker";1731-09-27;Männlich;1764-07-30;Österreich;Ö
1465;11859950X;Reinmar, der Alte;"Minnesänger; Schriftsteller";1160;Unbekannt;1210;Deutschland;D
1466;118550683;Heym, Georg;"Librettist; Schriftsteller; Jurist";1887-10-30;Männlich;1912-01-16;"Deutschland; Polen";D
1467;119059614;Ramler, Karl Wilhelm;"Lehrer; Übersetzer; Librettist; Jurist; Schriftsteller; Arzt; Philosoph";1725-02-25;Männlich;1798-04-11;Deutschland;D
1468;118560328;Karsch, Anna Luise;"Schriftsteller; Librettist";1722-12-01;Weiblich;1791-10-12;"Polen; Deutschland";D
1469;120532492;Hessel, Stéphane;"Widerstandskämpfer; Lyriker; Schriftsteller; Diplomat";1917-10-20;Männlich;2013-02-27;"Frankreich; Deutschland";D
1470;118797824;Snow, C. P.;Schriftsteller;1905;Männlich;1980;Großbritannien;
1471;118625063;Uhland, Ludwig;"Jurist; Abgeordneter; Literarhistoriker; Politiker; Hochschullehrer; Germanist; Librettist; Schriftsteller";1787-04-26;Männlich;1862-11-13;Deutschland;D
1472;116579048;Rode, Walther;"Schriftsteller; Jurist; Journalist";1876;Männlich;1934;"Österreich; Juden";Ö
1473;132838532;Andri Snær Magnason;Schriftsteller;1973;Männlich;;Island;
1474;118680013;Döhl, Reinhard;"Literaturwissenschaftler; Schriftsteller";1934-09-01;Männlich;2004-05-29;Deutschland;D
1475;129208477;Maack, Benjamin;"Schriftsteller; Redakteur";1978;Männlich;;Deutschland;D
1476;118632078;Weyrauch, Wolfgang;"Schriftsteller; Drehbuchautor; Schauspieler";1904-10-15;Männlich;1980-11-07;Deutschland;D
1477;118834258;Silberer, Herbert;"Psychoanalytiker; Schriftsteller; Journalist";1882-02-28;Männlich;1923-01-12;Österreich;Ö
1478;116852038;Lederer, Joe;"Drehbuchautor; Schriftsteller";1904-09-12;Weiblich;1987-01-13;"Österreich; Großbritannien; China";Ö
1479;118613774;Shelley, Percy Bysshe;"Librettist; Schriftsteller";1792-08-04;Männlich;1822-07-08;"Großbritannien; Europa; Italien";S
1480;120821044;Stamm, Peter;"Dramatiker; Übersetzer; Journalist; Schriftsteller";1963-01-18;Männlich;;Europa;S
1481;118568051;Kunert, Günter;"Kinderbuchautor; Schriftsteller; Kunstsammler; Schauspieler; Essayist; Librettist; Zeichner; Lyriker; Drehbuchautor; Maler";1929-03-06;Männlich;2019-09-21;"Deutschland (DDR); Deutschland";D
1482;118746278;Delle Grazie, Marie Eugenie;"Dramatiker; Schriftsteller";1864-08-14;Weiblich;1931-02-19;Österreich;Ö
1483;132696568;Melle, Thomas;"Schriftsteller; Übersetzer";1975;Männlich;;Deutschland;D
1484;13888773X;Dröscher, Daniela;"Herausgeber; Schriftsteller";1977;Weiblich;;Deutschland;D
1485;118740008;Perrault, Charles;Schriftsteller;1628-01-12;Männlich;1703-05-16;Frankreich;
1486;118720074;Halm, Friedrich;Schriftsteller;1806-04-02;Männlich;1871-05-22;"Österreich; Deutschland";D,Ö
1487;1129618749;Kutzenberger, Stefan;"Hochschullehrer; Schriftsteller; Lektor <Hochschule>; Literaturwissenschaftler; Bibliothekar; Kurator <Museumskunde>";1971;Männlich;;Österreich;Ö
1488;119053101;Vos, Jan;"Schriftsteller; Theaterdirektor; Glasmacher; Dramatiker";1612;Männlich;1667;Niederlande;
1489;123266165;Hein, Jakob;"Arzt; Schriftsteller; Kabarettist";1971;Männlich;;Deutschland;D
1490;120053276;Czernin, Franz Josef;"Schriftsteller; Übersetzer";1952-01-07;Männlich;;"USA; Österreich";Ö
1491;130878499;Schenkel, Andrea Maria;"Schriftsteller; Drehbuchautor";1962-03-21;Weiblich;;Deutschland;D
1492;118582054;Meysenbug, Malwida von;"Übersetzer; Erzieher; Feminist; Schriftsteller; Korrespondent";1816-10-28;Weiblich;1903-04-26;Deutschland;D
1493;118791176;Rosenplüt, Hans;"Meistersinger; Schriftsteller; Handwerker";1400;Männlich;1460;Deutschland;D
1494;132194147;Temelkuran, Ece;"Jurist; Schriftsteller; Journalist; Aktivist";1973;Weiblich;;Türkei;
1495;118818260;Johannes, von Tepl;"Stadtschreiber; Schriftsteller";1350;Männlich;1414;Deutschland;D
1496;118761137;Dalos, György;"Drehbuchautor; Historiker; Schriftsteller";1943;Männlich;;"Deutschland; Ungarn";D
1497;118558595;Jünger, Friedrich Georg;"Schriftsteller; Librettist";1898-09-01;Männlich;1977-07-20;"Deutschland; Italien";D
1498;118937197;Amery, Carl;"Bibliotheksdirektor; Drehbuchautor; Schauspieler; Schriftsteller; Librettist";1922-04-09;Männlich;2005-05-24;Deutschland;D
1499;118622072;Thoma, Ludwig;"Redakteur; Schriftsteller; Rechtsanwalt";1867-01-21;Männlich;1921-08-26;Deutschland;D
1500;118885251;Hey, Richard;"Übersetzer; Dramaturg; Journalist; Drehbuchautor; Schriftsteller";1926-05-15;Männlich;2004-09-04;Deutschland;D
1501;142117498;Zander, Judith;"Übersetzer; Schriftsteller";1980;Weiblich;;Deutschland;D
1502;121862798;Faktor, Jan;"Übersetzer; Schriftsteller";1951;Männlich;;"Deutschland; Tschechische Republik";D
1503;118661620;Bonsels, Waldemar;"Schriftsteller; Regisseur";1880-02-21;Männlich;1952-07-31;Deutschland;D
1504;117078719;Janitschek, Maria;Schriftsteller;1859-07-23;Weiblich;1927-04-28;"Deutschland; Österreich";D,Ö
1505;122738926;Lorenc, Kito;"Drehbuchautor; Übersetzer; Lyriker; Schriftsteller";1938-03-04;Männlich;2017-09-24;Deutschland;D
1506;120355795;Greffrath, Mathias;"Schriftsteller; Soziologe; Hochschullehrer; Journalist";1945;Männlich;;Deutschland;D
1507;118184555;Arjouni, Jakob;Schriftsteller;1964-10-08;Männlich;2013-01-17;Deutschland;D
1508;11907205X;Unterweger, Jack;Schriftsteller;1950;Männlich;1994;Österreich;Ö
1509;125000162;Shteyngart, Gary;"Journalist; Schriftsteller";1972;Männlich;;"Russland; USA";
1510;118630822;Welles, Orson;"Schauspieler; Filmproduzent; Drehbuchautor; Schriftsteller; Regisseur; Musiker";1915-05-06;Männlich;1985-10-10;USA;
1511;122628098;Magnusson, Kristof;"Kirchenmusiker; Dramaturg; Übersetzer; Schriftsteller";1976-03-04;Männlich;;Deutschland;D
1512;116679530;Mahal, Günther;"Sachbuchautor; Literaturwissenschaftler; Schriftsteller; Museumsdirektor";1944;Männlich;;"Tschechische Republik; Deutschland";D
1513;122751493;Wagner, Jan;"Schriftsteller; Essayist; Übersetzer; Lyriker";1971;Männlich;;Deutschland;D
1514;118854569;Polt, Gerhard;"Skandinavist; Regisseur; Drehbuchautor; Schauspieler; Schriftsteller; Musiker; Kabarettist";1942-05-07;Männlich;;Deutschland;D
1515;118548700;Heißenbüttel, Helmut;"Schriftsteller; Essayist; Librettist; Lyriker";1921-06-21;Männlich;1996-09-19;Deutschland;D
1516;122585119;Hesse, Eva;"Übersetzer; Schriftsteller; Literaturkritiker";1925-03-02;Weiblich;2020-03-30;Deutschland;D
1517;133460967;Löwe, Matthias;"Mathematiker; Schriftsteller";1964;Männlich;;Deutschland;D
1518;118732404;Mayröcker, Friederike;"Lehrer; Schriftsteller; Illustrator; Lyriker";1924-12-20;Weiblich;2021-06-04;Österreich;Ö
1519;118646680;Achebe, Chinua;"Drehbuchautor; Schriftsteller; Hochschullehrer; Journalist";1930-11-16;Männlich;2013-03-22;Afrika;
1520;120466937;Schmidt, Kathrin;"Redakteur; Psycholog; Sozialwissenschaftler; Lyriker; Schriftsteller";1958;Weiblich;;Deutschland;D
1521;118564951;Kolmar, Gertrud;"Dramatiker; Librettist; Schriftsteller; Lyriker";1894-12-10;Weiblich;1943;Deutschland;D
1522;119151839;Sperr, Martin;"Schriftsteller; Schauspieler; Dramatiker; Drehbuchautor";1944-09-14;Männlich;2002-04-06;Deutschland;D
1523;118181505;Capus, Alex;"Schriftsteller; Übersetzer; Journalist";1961;Männlich;;Europa;S
1524;119375834;Wilkomirski, Binjamin;Schriftsteller;1941;Unbekannt;;Europa;S
1525;119420422;Virilio, Paul;"Philosoph; Architekt; Hochschullehrer; Schriftsteller";1932-01-04;Männlich;2018-09-10;Frankreich;
1526;116720964;Hensel, Sophie Friederike;"Schriftsteller; Schauspieler";1738-05-23;Weiblich;1789-11-22;Deutschland;D
1527;118584758;Mühsam, Erich;"Schriftsteller; Herausgeber; Redakteur";1878-04-06;Männlich;1934-07-10;Deutschland;D
1528;116946245;Lerbs, Karl;"Übersetzer; Drehbuchautor; Schriftsteller; Redakteur";1893-04-22;Männlich;1947-11-27;Deutschland;D
1529;117464392;Seidl, Johann Gabriel;"Librettist; Gymnasiallehrer; Historiker; Schriftsteller; Archäologe";1804-06-21;Männlich;1875-07-18;Österreich;Ö
1530;118508253;Beer, Johann;"Komponist; Bibliothekar; Musiker; Romancier; Schriftsteller";1655-03-18;Männlich;1700-08-06;"Österreich; Deutschland";D,Ö
1531;121063984;Dückers, Tanja;"Literaturwissenschaftler; Journalist; Schriftsteller; Kunstkritiker";1968;Weiblich;;Deutschland;D
1532;1043643265;Isaksen, Chr. Holm;"Fotograf; Maler; Schriftsteller";1877;Unbekannt;1935;Färöer;
1533;118637266;Zschokke, Heinrich;"Historiker; Politiker; Schriftsteller";1771-03-22;Männlich;1848-06-27;"Europa; Deutschland";D,S
1534;130675954;Schenk, Sylvie;"Schriftsteller; Lehrer";1944;Weiblich;;"Frankreich; Deutschland";D
1535;118556312;Jacobi, Friedrich Heinrich;"Jurist; Schriftsteller; Kaufmann; Philosoph";1743-01-25;Männlich;1819-03-10;Deutschland;D
1536;124205275;Dinev, Dimitré;Schriftsteller;1968;Männlich;;"Bulgarien; Österreich";Ö
1537;116707178;Runge, Erika;"Schriftsteller; Psychotherapeut; Drehbuchautor; Regisseur";1939-01-22;Weiblich;;Deutschland;D
1538;118828657;Goering, Reinhard;"Arzt; Schriftsteller; Theaterdichter; Maler";1887-06-23;Männlich;1936-11-07;"Europa; Deutschland";D,S
1539;118503901;Arendt, Erich;"Schriftsteller; Librettist; Übersetzer; Journalist";1903-04-15;Männlich;1984-09-25;"Frankreich; Chile; Deutschland; Spanien";D
1540;118570285;Lavant, Christine;"Sticker; Schriftsteller; Lyriker";1915-07-04;Weiblich;1973-06-07;Österreich;Ö
1541;119052784;Gmeyner, Anna;"Drehbuchautor; Schriftsteller";1902-03-16;Weiblich;1991-01-03;"Frankreich; Österreich; Großbritannien";Ö
1542;118800345;Hentig, Hartmut von;"Schriftsteller; Sachbuchautor; Pädagoge; Publizist";1925-09-23;Männlich;;Deutschland;D
1543;120440296;Brokerhoff, Karl Heinz;"Schriftsteller; Lyriker; Schulleiter";1922-03-08;Männlich;2018-05-11;Deutschland;D
1544;129751480;Umlauf-Lamatsch, Annelies;"Schriftsteller; Pädagog; Kinderbuchautor";1895-03-06;Weiblich;1962-02-18;"Deutschland; Österreich";D,Ö
1545;123971713;Fatah, Sherko;Schriftsteller;1964;Männlich;;Deutschland;D
1546;118678175;Dick, Philip K.;"Schriftsteller; Autor";1928-12-16;Männlich;1982-03-02;USA;
1547;118591908;Pasolini, Pier Paolo;"Publizist; Philologe; Regisseur; Filmregisseur; Schriftsteller; Dramaturg; Librettist";1922-03-05;Männlich;1975-11-02;Italien;
1548;118723138;Kirchhoff, Bodo;"Schriftsteller; Dramatiker; Drehbuchautor";1948-07-06;Männlich;;"Italien; Deutschland";D
1549;118805940;Walcott, Derek;"Regisseur; Librettist; Schriftsteller; Nobelpreisträger";1930-01-23;Männlich;2017-03-17;Saint Lucia;
1550;1081746696;Sargnagel, Stefanie;"Künstler; Schauspieler; Schriftsteller";1986;Weiblich;;Österreich;Ö
1551;118594117;Wagner, Richard;"Schriftsteller; Komponist";1813-05-22;Männlich;1883-02-13;"Österreich; Italien; Deutschland; Europa";D,Ö,S
1552;124804489;Poznanski, Ursula;"Journalist; Schriftsteller";1968-10-30;Weiblich;;Österreich;Ö
1553;118561162;Kellermann, Bernhard;"Publizist; Auslandskorrespondent; Schriftsteller; Maler; Regisseur";1879-03-04;Männlich;1951-10-17;"USA; Japan; Deutschland";D
1554;120671883;Grosse, Carl;"Schriftsteller; Mineraloge; Geologe";1768-06-05;Männlich;1847-03-15;Deutschland;D
1555;116792264;Heymann, Fritz;"Journalist; Schriftsteller";1897;Männlich;1944;"Niederlande; Deutschland";D
1556;11862444X;Tucholsky, Kurt;"Kritiker; Journalist; Satiriker; Publizist; Dramatiker; Jurist; Schriftsteller; Librettist";1890-01-09;Männlich;1935-12-21;"Frankreich; Deutschland; Schweden";D
1557;118517376;Bulgakov, Michail;Schriftsteller;1891-05-03;Männlich;1940-03-10;Russland;
1558;118692453;Francé, Raoul H.;"Schriftsteller; Botaniker; Naturphilosoph; Biologe; Privatgelehrter; Naturwissenschaftler";1874-05-21;Männlich;1943-10-03;"Österreich; Deutschland";D,Ö
1559;118837583;Lanzmann, Claude;"Filmschaffender; Schriftsteller; Journalist; Philosoph; Regisseur";1925-11-27;Männlich;2018-07-05;"Frankreich; Deutschland";D
1560;124813739;Kreutz, Rudolf Jeremias;"Schriftsteller; Journalist; Offizier";1876-02-21;Männlich;1949-09-03;"Tschechische Republik; Österreich; Deutschland";D,Ö
1561;137741189;Kratter, Franz;"Dramatiker; Beamter; Theaterdirektor; Schriftsteller";1758-05-27;Männlich;1830-11-08;"Deutschland; Österreich";D,Ö
1562;119025035;Vischer, Melchior;"Schriftsteller; Redakteur";1895;Männlich;1975;"Deutschland; Tschechische Republik";D
1563;116551968;Brockes, Barthold Heinrich;"Legationsrat; Maler; Schriftsteller";1715-10-15;Männlich;;Deutschland;D
1564;119365057;Barnes, Julian;"Journalist; Lexikograf; Literaturkritiker; Schriftsteller";1946-01-19;Männlich;;Großbritannien;
1565;1164717049;Dalcher, Christina;"Linguist; Schriftsteller";;Weiblich;;USA;
1566;137499671;Bajohr, Hannes;"Schriftsteller; Übersetzer; Philosoph; Wissenschaftlicher Mitarbeiter";1984-08-14;Männlich;;"Europa; Deutschland";D,S
1567;118551736;Hochhuth, Rolf;"Dramatiker; Schriftsteller; Lektor <Verlag>; Herausgeber";1931-04-01;Männlich;2020-05-13;"Deutschland; Europa";D,S
1568;109400631;Bovenschen, Silvia;"Schriftsteller; Literaturwissenschaftler; Essayist";1946-03-05;Weiblich;2017-10-25;Deutschland;D
1569;118725602;Kurz, Joseph Felix von;"Schauspieler; Theaterdirektor; Theaterregisseur; Schriftsteller";1717;Unbekannt;1784;Österreich;Ö
1570;118512161;Bobrowski, Johannes;"Schriftsteller; Lyriker; Erzähler";1917-04-09;Männlich;1965-09-02;Deutschland;D
1571;123668980;Stelling, Anke;"Drehbuchautor; Schriftsteller";1971;Weiblich;;Deutschland;D
1572;120771144;Loschütz, Gert;"Übersetzer; Schriftsteller; Drehbuchautor; Dramatiker";1946-10-09;Männlich;;Deutschland;D
1573;118747703;Nol, Ḥayim;"Grafiker; Schriftsteller; Journalist; Literaturwissenschaftler";1954;Männlich;;"Israel; Deutschland";D
1574;118525239;Dickens, Charles;"Journalist; Schriftsteller";1812-02-07;Männlich;1870-06-09;Großbritannien;
1575;118997661;Ören, Aras;"Schriftsteller; Journalist; Librettist";1939;Männlich;;"Türkei; Deutschland";D
1576;115682759;Klee, Ernst;"Schriftsteller; Filmproduzent; Journalist; Publizist; Historiker";1942-03-15;Männlich;2013-05-18;Deutschland;D
1577;1041900996;Honegger, Claudia;"Schriftsteller; Lyriker";1971;Weiblich;;Europa;S
1578;1067104291;Hansen, Dörte;"Redakteur; Linguist; Journalist; Autor; Schriftsteller";1964;Weiblich;;Deutschland;D
1579;118583433;Mon, Franz;"Lektor <Verlag>; Künstler; Schriftsteller; Drehbuchautor; Lyriker";1926-05-06;Männlich;2022-04-08;Deutschland;D
1580;116550848;Ringler-Kellner, Ilse;Schriftsteller;1894-09-09;Weiblich;1958-08-25;"Österreich; Deutschland";D,Ö
1581;119106973;Steinbacher, Christian;"Herausgeber; Künstler; Schriftsteller";1960;Männlich;;Österreich;Ö
1582;115511474;Bierce, Ambrose;"Schriftsteller; Journalist";1842-06-24;Männlich;1914;USA;
1583;118534793;Frank, Leonhard;"Schriftsteller; Dramatiker; Pazifist; Maler; Grafiker; Drehbuchautor";1882-09-04;Männlich;1961-08-18;"Frankreich; USA; Deutschland; Europa";D,S
1584;120651335;Stolterfoht, Ulf;"Essayist; Übersetzer; Schriftsteller; Gastdozent; Lyriker";1963-06-08;Männlich;;Deutschland;D
1585;118855409;Köpf, Gerhard;"Literaturwissenschaftler; Schriftsteller";1948-09-19;Männlich;;Deutschland;D
1586;118597019;Pückler-Muskau, Hermann von;"Reiseschriftsteller; Landschaftsarchitekt; Schriftsteller";1785-10-30;Männlich;1871-02-04;Deutschland;D
1587;118748556;Smith, Patti;"Rocksänger; Fotograf; Zeichner; Musiker; Schriftsteller";1946-12-30;Weiblich;;USA;
1588;118780646;Lowry, Malcolm;"Lyriker; Schriftsteller";1909-07-28;Männlich;1957-06-27;Großbritannien;
1589;1038725070;Hertzog, Tabea;"Fotograf; Schauspieler; Schriftsteller; Dramatiker";1986;Weiblich;;Deutschland;D
1590;118634933;Wolfram, von Eschenbach;"Schriftsteller; Komponist";1170;Männlich;1220;Deutschland;D
1591;119328860;Hackl, Erich;"Übersetzer; Schriftsteller";1954-05-26;Männlich;;Österreich;Ö
1592;118520792;Cibulka, Hanns;"Schriftsteller; Lyriker; Bibliotheksleiter";1920-09-20;Männlich;2004-06-20;Deutschland;D
1593;118852272;Blumenthal-Weiss, Ilse;Schriftsteller;1899-10-14;Weiblich;1987-08-10;"Großbritannien; USA; Niederlande; Deutschland";D
1594;118619322;Strittmatter, Erwin;"Schriftsteller; Hilfsarbeiter; Volkskorrespondent; Dienstwagenfahrer; Kellner; Bäcker; Zeitungsredakteur";1912-08-14;Männlich;1994-01-31;Deutschland;D
1595;123223660;Merkel, Rainer;Schriftsteller;1964-05-26;Männlich;;"Irland; Deutschland";D
1596;118630458;Weiß, Ernst;"Übersetzer; Schriftsteller; Chirurg";1882-08-28;Männlich;1940-06-14;"Tschechische Republik; Frankreich; Deutschland; Österreich";D,Ö
1597;123512468;Pilch, Jerzy;Schriftsteller;1952-08-10;Männlich;2020-05-29;Polen;
1598;134053028;Rösinger, Christiane;"Schauspieler; Journalist; Schriftsteller; Musiker";1961;Weiblich;;Deutschland;D
1599;118988700;Grimm, Reinhold;"Literaturwissenschaftler; Germanist; Schriftsteller";1931;Männlich;2009-03-17;Deutschland;D
1600;130042161;Collins, Suzanne;Schriftsteller;1962-08-10;Weiblich;;USA;
1601;117475165;Seybold, David Christoph;"Evangelischer Theologe; Philologe; Hochschullehrer; Schriftsteller";1747-05-26;Männlich;1804-02-19;Deutschland;D
1602;120450321;Kurbjuweit, Dirk;"Journalist; Schauspieler; Drehbuchautor; Redakteur; Schriftsteller";1962-11-03;Männlich;;Deutschland;D
1603;116010010;Albrecht, Sophie;"Schauspieler; Schriftsteller";1757-12;Weiblich;1840-11-16;Deutschland;D
1604;118681087;Duerr, Hans Peter;"Historiker; Ethnologe; Philosoph; Schriftsteller";1943-06-06;Männlich;;Deutschland;D
1605;116874511;Grote, Ludwig;"Pfarrer; Schriftsteller; Publizist";1825;Männlich;1887;"Deutschland; Europa";D,S
1606;136254349;Jäger, Georg;"Schriftsteller; Buchhändler; Offizier";1826;Männlich;1904;Deutschland;D
1607;118518992;Capote, Truman;"Dramatiker; Drehbuchautor; Schriftsteller; Schauspieler";1924-09-30;Männlich;1984-08-25;USA;
1608;1164974459;Lehner, Angela;Schriftsteller;1987;Weiblich;;Deutschland;D
1609;118515586;Brockes, Barthold Heinrich;"Jurist; Librettist; Schriftsteller; Komponist; Senator";1680-09-22;Männlich;1747-01-16;Deutschland;D
1610;115576037;Powell, Padgett;Schriftsteller;1952;Unbekannt;;USA;
1611;119059703;Campbell, Joseph;Schriftsteller;1879;Männlich;1944;Irland;
1612;118582607;Milton, John;"Philosoph; Schriftsteller";1608-12-09;Männlich;1674-11-10;Großbritannien;
1613;120372967;Rinke, Moritz;"Drehbuchautor; Journalist; Schriftsteller; Dramatiker";1967-08-16;Männlich;;Deutschland;D
1614;118556835;James, Henry;"Redakteur; Schriftsteller";1843-04-15;Männlich;1916-02-28;"Frankreich; Großbritannien; USA";
1615;118118641;Schneider, Karla;"Schriftsteller; Journalist; Buchhändler";1938-11-14;Weiblich;;Deutschland;D
1616;120315106;Ani, Friedrich;"Drehbuchautor; Schriftsteller; Jugendbuchautor; Journalist";1959-01-07;Männlich;;Deutschland;D
1617;121925463;Walser, Alissa;"Schriftsteller; Autor; Übersetzer; Maler; Künstler";1961-01-24;Weiblich;;Deutschland;D
1618;118718169;Gordimer, Nadine;"Schriftsteller; Nobelpreisträger";1923-11-20;Weiblich;2014-07-13;Südafrika;
1619;115883673;Düffel, John von;"Dramaturg; Librettist; Drehbuchautor; Schriftsteller; Übersetzer";1966;Männlich;;Deutschland;D
1620;119401827;Gahse, Zsuzsanna;"Übersetzer; Schriftsteller";1946;Weiblich;;"Europa; Ungarn; Deutschland";D,S
1621;172092086;Garcia Marquez, Eligio;"Schriftsteller; Journalist";1947;Männlich;2001;Kolumbien;
1622;119037092;Murakami, Haruki;"Übersetzer; Schriftsteller";1949;Männlich;;Japan;
1623;118545515;Hamsun, Knut;"Dramatiker; Schriftsteller; Nobelpreisträger";1859-08-04;Männlich;1952-02-19;"Frankreich; USA; Norwegen";
1624;118634267;Wittenwiler, Heinrich;"Hofmeister; Schriftsteller; Rechtsgelehrter";;Männlich;;"Europa; Deutschland; Japan";D,S
1625;119175797;Ortheil, Hanns-Josef;"Pianist; Musikkritiker; Hochschullehrer; Germanist; Librettist; Filmkritiker; Schriftsteller";1951-11-05;Männlich;;Deutschland;D
1626;122302877;Kurzeck, Peter;Schriftsteller;1943-06-10;Männlich;2013-11-25;Deutschland;D
1627;118570293;Lavater, Johann Caspar;"Theologe; Philosoph; Schriftsteller; Pfarrer; Pädagoge";1741-11-15;Männlich;1801-01-02;Europa;S
1628;118585894;Muschg, Adolf;"Germanist; Schriftsteller";1934-05-13;Männlich;;Europa;S
1629;119323915;Meisl, Karl;"Herausgeber; Militärbeamter; Schriftsteller; Librettist";1775-06-30;Männlich;1853-10-08;Österreich;Ö
1630;115832874;Rabinovici, Doron;"Schriftsteller; Essayist; Historiker";1961;Männlich;;"Österreich; Israel";Ö
1631;118620096;Susman, Margarete;Schriftsteller;1872-10-14;Weiblich;1966-01-16;"Deutschland; Europa";D,S
1632;128752823;Berger, Clemens;Schriftsteller;1979;Männlich;;Österreich;Ö
1633;118565877;Kracauer, Siegfried;"Schriftsteller; Soziologe; Redakteur; Filmkritiker; Architekt; Publizist";1889-02-08;Männlich;1966-11-26;"Frankreich; USA; Deutschland";D
1634;118629840;Weckherlin, Georg Rodolf;Schriftsteller;1584;Männlich;1653;"Großbritannien; Deutschland";D
1635;130448001;Diederichsen, Diedrich;"Autor; Kulturwissenschaftler; Journalist; Schauspieler; Schriftsteller; Hochschullehrer; Wissenschaftler; Lehrer";1957-08-15;Männlich;;"Österreich; Deutschland";D,Ö
1636;118762745;Schwab, Gustav;"Evangelischer Theologe; Gymnasiallehrer; Pfarrer; Klassischer Philologe; Schriftsteller; Literarhistoriker";1792-06-19;Männlich;1850-11-04;Deutschland;D
1637;119022362;Brunngraber, Rudolf;"Pädagoge; Drehbuchautor; Schriftsteller; Maler; Journalist";1901-09-20;Männlich;1960-04-05;Österreich;Ö
1638;118556630;Jahn, Janheinz;"Journalist; Schriftsteller; Übersetzer";1918;Männlich;1973;Deutschland;D
1639;121411826;Scheer, Regina;"Publizist; Historiker; Schriftsteller";1950;Weiblich;;Deutschland;D
1640;115670793;Jirgl, Reinhard;"Elektromechaniker; Schriftsteller; Ingenieur";1953;Männlich;;Deutschland;D
1641;118561812;Keyserling, Eduard von;"Schriftsteller; Dramatiker";1855-05-14;Männlich;1918-09-28;"Deutschland; Estland; Russland; Lettland";D
1642;1038168589;Müller, Christina;Schriftsteller;1986;Weiblich;;Land unbekannt;
