;Bevorzugter Name;Ländercode;Beruf oder Beschäftigung;GND-Nummer;Geburtsdatum;Geschlecht;Austrian;German;Swiss;Land
3642;Böning, Holger;Deutschland;"Medienhistoriker; Hochschullehrer; Historiker; Biograf";12054105X;1949-12-16;Männlich;0.0;1.0;0.0;D
3644;Olbrich, Joseph Maria;"Tschechische Republik;Deutschland;Österreich";"Architekt; Maler; Designer";118589768;1867-12-22;Männlich;1.0;1.0;0.0;D,Ö
3645;Petersson, Niels P.;"Großbritannien;Deutschland";Historiker;1062689658;1968;Männlich;0.0;1.0;0.0;D
3646;Gruber, Marianne;Österreich;Schriftsteller;123384923;1944;Weiblich;1.0;0.0;0.0;Ö
3647;Dick, Philip K.;USA;"Autor; Schriftsteller";118678175;1928-12-16;Männlich;0.0;0.0;0.0;
3648;Taine, Hippolyte;Frankreich;"Philosoph; Historiker";11862055X;1828-04-21;Männlich;0.0;0.0;0.0;
3649;Janz, Marlies;Deutschland;"Germanist; Lektorin <Verlag>";172167582;1942;Weiblich;0.0;1.0;0.0;D
3650;Strosetzki, Christoph;Deutschland;"Philologe; Romanist; Hispanist";139859691;1949;Männlich;0.0;1.0;0.0;D
3651;Nixon, Richard M.;USA;"Politiker; Präsident; Jurist; Rechtsanwalt";11858832X;1913-01-09;Männlich;0.0;0.0;0.0;
3652;Guggenheim, Kurt;"Juden;Europa;Deutschland";"Kaufmann; Schriftsteller; Schriftsteller; Redakteur";118543393;1896-01-14;Männlich;0.0;1.0;1.0;D,S
3653;Grass, Günter;Deutschland;"Schriftsteller; Dramatiker; Grafiker; Bildhauer; Maler; Künstler; Nobelpreisträger; Librettist; Schriftsteller";118541579;1927-10-16;Männlich;0.0;1.0;0.0;D
3654;Steinhöfel, Andreas;Deutschland;"Schriftsteller; Kinderbuchautor; Jugendbuchautor; Übersetzer; Literaturkritiker; Drehbuchautor";118150693;1962;Männlich;0.0;1.0;0.0;D
3655;Carossa, Hans;Deutschland;"Arzt; Schriftsteller; Lyriker; Librettist";118519182;1878-12-15;Männlich;0.0;1.0;0.0;D
3656;Baudelaire, Charles;Frankreich;"Schriftsteller; Übersetzer; Librettist; Kunstkritiker";118507184;1821-04-09;Männlich;0.0;0.0;0.0;
3657;Vedder, Ulrike;Deutschland;"Germanist; Literaturwissenschaftler; Hochschullehrer";121764826;1963;Weiblich;0.0;1.0;0.0;D
3658;Rogge, Henning;Deutschland;Fotograf;132085410;1977;Männlich;0.0;1.0;0.0;D
3659;Gilroy, Paul;Großbritannien;"Soziologe; Kulturwissenschaftler";136315623;1956;Männlich;0.0;0.0;0.0;
3660;Kollar, Elke;Deutschland;Museumspädagog;1119099048;1975;Weiblich;0.0;1.0;0.0;D
3661;Brinkmann, Rolf Dieter;Deutschland;"Schriftsteller; Übersetzer; Herausgeber";118515470;1940-04-16;Männlich;0.0;1.0;0.0;D
3662;Reuß, Roland;Deutschland;"Literaturwissenschaftler; Herausgeber; Philologe";135891388;1958;Männlich;0.0;1.0;0.0;D
3663;Verne, Jules;Frankreich;"Schriftsteller; Schriftsteller";118626620;1828-02-08;Männlich;0.0;0.0;0.0;
3664;Bel, Jérôme;Frankreich;"Tänzer; Choreograf";124221149;1964-10-14;Männlich;0.0;0.0;0.0;
3665;Braun, Christina von;"Deutschland;Frankreich";"Schriftsteller; Kulturwissenschaftler; Regisseur";120231336;1944-06-27;Weiblich;0.0;1.0;0.0;D
3666;Stinde, Julius;Deutschland;"Schriftsteller; Dramatiker; Chemiker; Journalist; Schriftsteller";118798928;1841-08-28;Männlich;0.0;1.0;0.0;D
3667;Bern, Dietrich von;Land unbekannt;Schriftsteller;1089228376;;Unbekannt;0.0;0.0;0.0;
3668;Kraus, Georg Melchior;Deutschland;"Maler; Radierer";118715615;1737-07-26;Männlich;0.0;1.0;0.0;D
3669;Berg, Gunhild;Deutschland;Germanist;139664211;1974;Weiblich;0.0;1.0;0.0;D
3670;Cha, Theresa Hak Kyung;USA;Künstler;122999193;1951;Unbekannt;0.0;0.0;0.0;
3672;Torberg, Friedrich;"Portugal;Deutschland;Tschechoslowakei;Österreich;USA";"Schriftsteller; Herausgeber; Übersetzer; Theaterkritiker; Publizist; Schriftsteller; Schriftsteller; Kritiker";118623362;1908-09-16;Männlich;1.0;1.0;0.0;D,Ö
3674;Leonhard, Jörn;Deutschland;Historiker;123560586;1967-05-27;Männlich;0.0;1.0;0.0;D
3676;Marzolph, Ulrich;Deutschland;"Religionswissenschaftler; Arabist; Iranist";119145626;1953;Männlich;0.0;1.0;0.0;D
3678;Auerbach, Berthold;"Österreich;Frankreich;Deutschland;Juden";"Schriftsteller; Publizist; Übersetzer; Philosoph; Literaturwissenschaftler; Schriftsteller";11865103X;1812-02-28;Männlich;1.0;1.0;0.0;D,Ö
3679;Duden, Anne;"Deutschland;Großbritannien";Schriftsteller;118922335;1942;Weiblich;0.0;1.0;0.0;D
3680;Wege, Sophia;Deutschland;Literaturwissenschaftler;1036690202;1976;Weiblich;0.0;1.0;0.0;D
3681;Moog-Grünewald, Maria;Deutschland;"Romanist; Hochschullehrer";1011297892;1947;Weiblich;0.0;1.0;0.0;D
3682;Henckel von Donnersmarck, Florian;Deutschland;"Filmregisseur; Filmregisseur; Regisseur; Drehbuchautor; Filmeditor; Filmproduzent";131455486;1973-05-02;Männlich;0.0;1.0;0.0;D
3683;Richardson, Samuel;Großbritannien;"Schriftsteller; Buchdrucker";118600346;1689-08-19;Männlich;0.0;0.0;0.0;
3684;Vogl, Joseph;Deutschland;"Literaturwissenschaftler; Übersetzer";134045920;1957;Männlich;0.0;1.0;0.0;D
3685;Seinecke, Ralf;Deutschland;"Jurist; Galerist";1023712202;1981;Männlich;0.0;1.0;0.0;D
3686;Haug, Walter;"Europa;Deutschland";"Philologe; Literaturwissenschaftler; Germanist; Mediävist; Redakteur";12917310X;1927-11-23;Männlich;0.0;1.0;1.0;D,S
3687;Bayly, Christopher Alan;Großbritannien;Historiker;129798851;1945-05-18;Männlich;0.0;0.0;0.0;
3688;Corti, Axel;"Frankreich;Deutschland;Österreich";"Regisseur; Essayist; Drehbuchautor; Regisseur; Dramaturg";119437554;1933-05-07;Männlich;1.0;1.0;0.0;D,Ö
3689;Hermann, Kai;Deutschland;"Redakteur; Schriftsteller; Drehbuchautor";123239001;1938-01-29;Männlich;0.0;1.0;0.0;D
3690;Wildner, Martina;Deutschland;"Schriftsteller; Kinderbuchautor; Jugendbuchautor; Grafiker; Maler";124454453;1968-09-11;Weiblich;0.0;1.0;0.0;D
3691;Marcuse, Herbert;"Deutschland;Europa;USA";"Philosoph; Politologe; Soziologe";118577638;1898-07-19;Männlich;0.0;1.0;1.0;D,S
3692;Wilhelm, Gottlob;Deutschland;"Künstler; Bildhauer; Kunsthandwerker";1079986332;1867;Männlich;0.0;1.0;0.0;D
3693;Gärtner, Melanie;Deutschland;Autor;1077379838;1981;Weiblich;0.0;1.0;0.0;D
3695;Barbusse, Henri;Frankreich;"Schriftsteller; Journalist; Theaterkritiker; Redakteur; Politiker; Pazifist; Schriftsteller";11850651X;1873-05-17;Männlich;0.0;0.0;0.0;
3696;Trommler, Frank;USA;Germanist;130866490;1939;Männlich;0.0;0.0;0.0;
3697;Pasolini, Pier Paolo;Italien;"Schriftsteller; Filmregisseur; Filmregisseur; Publizist; Philologe; Dramaturg; Regisseur; Librettist; Regisseur; Schriftsteller";118591908;1922-03-05;Männlich;0.0;0.0;0.0;
3698;Breccia, Alberto;"Argentinien;Uruguay";"Maler; Grafiker; Comiczeichner";121806065;1919;Männlich;0.0;0.0;0.0;
3699;Sarkowicz, Hans;Deutschland;"Historiker; Germanist; Redakteur";120156377;1955;Männlich;0.0;1.0;0.0;D
3700;Kumpfmüller, Michael;Deutschland;"Schriftsteller; Literaturwissenschaftler";124054579;1961-07-21;Männlich;0.0;1.0;0.0;D
3701;Wölfli, Adolf;"Schweiz;Deutschland";"Künstler; Komponist; Zeichner; Grafiker; Librettist; Schizophrener; Komponist; Schriftsteller";118806963;1874-02-29;Männlich;0.0;1.0;0.0;D
3702;Menasse, Robert;Österreich;"Schriftsteller; Romancier; Essayist";119524678;1954;Männlich;1.0;0.0;0.0;Ö
3703;Stüssel, Kerstin;Deutschland;Germanist;172514975;1962;Weiblich;0.0;1.0;0.0;D
3704;Abels, Heinz;Deutschland;"Soziologe; Hochschullehrer";118106929;1943;Männlich;0.0;1.0;0.0;D
3705;Walcott, Derek;Saint Lucia;"Schriftsteller; Nobelpreisträger; Librettist; Regisseur";118805940;1930-01-23;Männlich;0.0;0.0;0.0;
3706;Feldmann, Else;Österreich;"Schriftsteller; Journalist";120053721;1884;Weiblich;1.0;0.0;0.0;Ö
3707;Eckstein, Ernst;Deutschland;"Schriftsteller; Publizist; Journalist; Journalist; Schriftsteller; Schriftsteller";119131285;1845-02-06;Männlich;0.0;1.0;0.0;D
3708;Göttert, Karl-Heinz;Deutschland;"Schriftsteller; Germanist; Organist; Übersetzer";120639750;1943;Männlich;0.0;1.0;0.0;D
3709;Lejeune, Philippe;Frankreich;"Philologe; Literaturwissenschaftler";132598175;1938;Männlich;0.0;0.0;0.0;
3710;Emerson, Ralph Waldo;USA;"Philosoph; Schriftsteller; Librettist; Pfarrer";118530127;1803-05-25;Männlich;0.0;0.0;0.0;
3711;Brandauer, Klaus Maria;"Deutschland;Österreich";"Schauspieler; Regisseur; Musiker";118815555;1943-06-22;Männlich;1.0;1.0;0.0;D,Ö
3712;Kuckart, Judith;Deutschland;"Schriftsteller; Theaterregisseur; Tänzer; Choreograf";120021153;1959;Weiblich;0.0;1.0;0.0;D
3713;Wunder, Heide;Deutschland;Historiker;120999803;1939-08-27;Weiblich;0.0;1.0;0.0;D
3714;Fanon, Frantz;Frankreich;"Schriftsteller; Arzt; Psychiater; Politiker; Soziologe";118686070;1925;Männlich;0.0;0.0;0.0;
3715;Fricke, Harald;"Europa;Deutschland";"Philologe; Literaturwissenschaftler; Germanist; Hochschullehrer";120094215;1949-03-28;Männlich;0.0;1.0;1.0;D,S
3716;Ruederer, Josef;Deutschland;"Schriftsteller; Dramatiker; Schriftsteller";118791508;1861-10-15;Männlich;0.0;1.0;0.0;D
3717;Hackländer, Friedrich Wilhelm;Deutschland;"Schriftsteller; Dramatiker; Schauspieler; Baumeister; Dramatiker";118699962;1816-11-01;Männlich;0.0;1.0;0.0;D
3718;Winckelmann, Johannes;Deutschland;"Lehrer; Gymnasiallehrer";138066817;1827-10;Männlich;0.0;1.0;0.0;D
3719;Gross, Raphael;"Deutschland;Europa";Historiker;122123492;1966;Männlich;0.0;1.0;1.0;D,S
3720;Schütz, Erhard;Deutschland;"Literaturwissenschaftler; Hochschullehrer; Germanist; Literaturkritiker";130468983;1946-02-17;Männlich;0.0;1.0;0.0;D
3721;Keller, Katrin;Deutschland;Autor;1042312907;1965;Weiblich;0.0;1.0;0.0;D
3722;Obexer, Margareth;"Italien;Deutschland";Schriftsteller;124214347;1970-08-13;Weiblich;0.0;1.0;0.0;D
3723;Rauchenbacher, Marina;Österreich;Germanist;1036709914;1981;Weiblich;1.0;0.0;0.0;Ö
3724;Stolterfoht, Ulf;Deutschland;"Schriftsteller; Lyriker; Übersetzer; Essayist; Gastdozent";120651335;1963-06-08;Männlich;0.0;1.0;0.0;D
3725;Heringer, Hans Jürgen;Deutschland;"Linguist; Hochschullehrer";118774085;1939;Männlich;0.0;1.0;0.0;D
3726;Weiße, Christian Felix;Deutschland;"Schriftsteller; Übersetzer; Jugendbuchautor; Steuereinnehmer; Redakteur; Schriftsteller";118630563;1726-01-08;Männlich;0.0;1.0;0.0;D
3727;Meyer-Krentler, Eckhardt;Land unbekannt;Philologe;135673348;1946;Männlich;0.0;0.0;0.0;
3728;Birk, Hanne;Deutschland;Anglist;1118739248;;Männlich;0.0;1.0;0.0;D
3729;Bauer, Theodora;Österreich;Autor;1048071448;1990;Weiblich;1.0;0.0;0.0;Ö
3730;Sartre, Jean-Paul;Frankreich;"Philosoph; Drehbuchautor; Nobelpreisträger; Schriftsteller; Dramatiker; Literaturkritiker; Schriftsteller";11860564X;1905-06-21;Männlich;0.0;0.0;0.0;
3731;Mentzos, Stavros;"Griechenland;Deutschland";"Psychiater; Psychoanalytiker";123247985;1930;Männlich;0.0;1.0;0.0;D
3732;Welsen, Peter;;Philosoph;120810077;1956;Männlich;;;;
3733;Baur, Uwe;Österreich;"Germanist; Literaturwissenschaftler; Hochschullehrer";130099198;1939-09-12;Männlich;1.0;0.0;0.0;Ö
3734;Ryser, Simona;Europa;"Sänger; Autor; Journalist";13255240X;1969;Weiblich;0.0;0.0;1.0;S
3735;Weismann, Willi;Deutschland;Verleger;117287490;1909-01-21;Männlich;0.0;1.0;0.0;D
3736;Hamacher, Werner;Deutschland;"Philologe; Literaturkritiker; Übersetzer; Hochschullehrer";124170617;1948;Männlich;0.0;1.0;0.0;D
3737;Morton, Frederic;"USA;Österreich";"Journalist; Schriftsteller";115609067;1924-10-05;Männlich;1.0;0.0;0.0;Ö
3738;Jacobs, Joela;USA;Germanist;1212517881;;Weiblich;0.0;0.0;0.0;
3739;Praz, Mario;Italien;"Literaturwissenschaftler; Anglist; Kunsthistoriker; Hochschullehrer";11879325X;1896-09-06;Männlich;0.0;0.0;0.0;
3740;Schneider, Ute;Deutschland;Buchwissenschaftler;1088452019;1960;Weiblich;0.0;1.0;0.0;D
3741;Balint, Iuditha;Deutschland;Philologe;1053200218;1976;Weiblich;0.0;1.0;0.0;D
3742;Solty, Ingar;Deutschland;"Politologe; Redakteur";13636764X;1979;Männlich;0.0;1.0;0.0;D
3743;Merleau-Ponty, Maurice;Frankreich;Philosoph;118818619;1908-03-14;Männlich;0.0;0.0;0.0;
3744;Ostheimer, Michael;Deutschland;Literaturwissenschaftler;136118062;1968;Männlich;0.0;1.0;0.0;D
3745;Beethoven, Johann van;Deutschland;"Sänger; Tenor <Sänger>; Musiklehrer; Opernsänger";13591647X;1740-11-14;Männlich;0.0;1.0;0.0;D
3746;Justi, Carl;Deutschland;"Kunsthistoriker; Literarhistoriker; Philosoph; Philologe; Essayist";118714325;1832-08-02;Männlich;0.0;1.0;0.0;D
3747;Polat, Elif;;"Soziologe; Pädagoge";141540990;1980;Weiblich;;;;
3749;Helbig, Brigitta;"Polen;Deutschland";"Literaturwissenschaftler; Übersetzer; Germanist; Schriftsteller";124283616;1963-11-12;Weiblich;0.0;1.0;0.0;D
3750;Holl, Karl;Deutschland;"Literarhistoriker; Germanist; Hochschullehrer";116961538;1886-05-26;Männlich;0.0;1.0;0.0;D
3751;Friedrich, Hans-Edwin;Deutschland;"Germanist; Hochschullehrer";124456707;1959;Männlich;0.0;1.0;0.0;D
3752;Carlos, Don;Land unbekannt;Musiker;135128420;;Männlich;0.0;0.0;0.0;
3753;Titzmann, Michael;Deutschland;"Philologe; Germanist";135994306;1944-02-28;Männlich;0.0;1.0;0.0;D
3754;Karel, William;Land unbekannt;"Filmschaffender; Regisseur";1089422458;1940;Männlich;0.0;0.0;0.0;
3755;Zeh, Peter;Tschechische Republik;Papiermacher;1046950266;1812-07-23;Männlich;0.0;0.0;0.0;
3756;Alexander, Karl;Österreich;Schriftsteller;101457014X;1746-05-18;Männlich;1.0;0.0;0.0;Ö
3757;Pataki, Zita Ágota;Ungarn;Kunsthistoriker;130214019;1974;Weiblich;0.0;0.0;0.0;
3758;Saraceno, Tomás;"Argentinien;Deutschland";Installationskünstler;137310722;1973;Männlich;0.0;1.0;0.0;D
3759;Bodrožić, Marica;"Kroatien;Deutschland";"Schriftsteller; Übersetzer";12363816X;1973-08-03;Weiblich;0.0;1.0;0.0;D
3760;Moretti, Franco;Italien;"Philologe; Literaturwissenschaftler";121056678;1950;Männlich;0.0;0.0;0.0;
3761;Barthes, Roland;Frankreich;"Literaturkritiker; Essayist; Philosoph";118506862;1915-11-12;Männlich;0.0;0.0;0.0;
3762;Happel, Eberhard Werner;Deutschland;"Schriftsteller; Historiker";118720309;1647-08-10;Männlich;0.0;1.0;0.0;D
3763;Amado, Jorge;Brasilien;"Schriftsteller; Journalist; Politiker; Politischer Flüchtling";118648624;1912-08-10;Männlich;0.0;0.0;0.0;
3764;Claudius, Matthias;Deutschland;"Schriftsteller; Selbstverleger; Redakteur; Liederdichter; Lyriker; Übersetzer; Schriftsteller";118521098;1740-08-15;Männlich;0.0;1.0;0.0;D
3765;Myśliwski, Wiesław;Polen;Schriftsteller;118950878;1932;Männlich;0.0;0.0;0.0;
3766;Bossong, Nora;"Deutschland;Italien";"Schriftsteller; Lyriker";129224146;1982-01-09;Weiblich;0.0;1.0;0.0;D
3768;Mairowitz, David Zane;"USA;Deutschland;Frankreich";"Schriftsteller; Publizist; Comicautor";11390438X;1943-04-30;Männlich;0.0;1.0;0.0;D
3769;Gedike, Friedrich;Deutschland;"Pädagoge; Gymnasiallehrer; Rektor; Schriftsteller; Philologe; Pädagoge";116478799;1754-01-15;Männlich;0.0;1.0;0.0;D
3770;Ette, Ottmar;Deutschland;"Literaturwissenschaftler; Romanist; Philologe; Hochschullehrer; Übersetzer";123122228;1956-12-14;Männlich;0.0;1.0;0.0;D
3771;Janz, Curt Paul;Europa;"Musiker; Schriftsteller; Herausgeber";135418038;1911-09-25;Männlich;0.0;0.0;1.0;S
3772;Aira, César;Argentinien;"Schriftsteller; Übersetzer; Dramatiker";123553407;1949;Männlich;0.0;0.0;0.0;
3774;Krug, Hans-Jürgen;Deutschland;"Journalist; Publizist; Medienwissenschaftler";123929210;1952;Männlich;0.0;1.0;0.0;D
3775;Bückling, Maraike;Deutschland;Kuratorin <Museumskunde>;110971760;1956;Weiblich;0.0;1.0;0.0;D
3776;Schneiders, Thorsten Gerald;;"Islamwissenschaftler; Politologe; Sozialpädagoge; Redakteur";129998028;1975;Unbekannt;;;;
3777;Roth, Dieter;"Deutschland;Rumänien";"Schriftsteller; Journalist; Übersetzer";1045291536;1936;Männlich;0.0;1.0;0.0;D
3778;Ulrich, Bernd;Deutschland;Publizist;120647567;1960;Männlich;0.0;1.0;0.0;D
3779;Zwettler-Otte, Sylvia;Österreich;Psychoanalytiker;123921384;1946;Weiblich;1.0;0.0;0.0;Ö
3780;Heinz, Andrea;Deutschland;Germanist;1264816626;1965;Weiblich;0.0;1.0;0.0;D
3781;Butler, Octavia E.;USA;Schriftsteller;120512599;1947-06-22;Weiblich;0.0;0.0;0.0;
3782;Wittig, Monique;"USA;Frankreich";"Schriftsteller; Feminist; Philosoph";11902277X;1935;Weiblich;0.0;0.0;0.0;
3783;Sieder, Reinhard;Österreich;"Historiker; Hochschullehrer; Kulturwissenschaftler";131870319;1950;Männlich;1.0;0.0;0.0;Ö
3784;Lichtenberg, Georg Christoph;Deutschland;"Physiker; Mathematiker; Hochschullehrer; Astronom; Schriftsteller; Schriftsteller";118572628;1742-07-01;Männlich;0.0;1.0;0.0;D
3785;Bhabha, Homi K.;"Großbritannien;USA";"Kulturwissenschaftler; Anglist";119556154;1949;Männlich;0.0;0.0;0.0;
3786;Rudolf, von Ems;Deutschland;Schriftsteller;118603736;1200;Männlich;0.0;1.0;0.0;D
3787;Kennan, George Frost;USA;"Historiker; Diplomat";118561367;1904-02-16;Männlich;0.0;0.0;0.0;
3788;Frank, Anne;"Juden;Deutschland;Niederlande";Schriftsteller;118534734;1929-06-12;Weiblich;0.0;1.0;0.0;D
3789;Lind, Jakov;"Niederlande;Österreich;Großbritannien";"Schriftsteller; Schauspieler";118728350;1927-02-10;Männlich;1.0;0.0;0.0;Ö
3790;Schütz, Hans;Europa;"Lehrer; Schriftsteller";117140945;1913-12-13;Männlich;0.0;0.0;1.0;S
3791;Wander, Fred;"Deutschland;Österreich;Frankreich;Europa";"Schriftsteller; Schriftsteller";119380889;1917-01-05;Männlich;1.0;1.0;1.0;D,Ö,S
3792;Todorov, Cvetan;"Frankreich;Bulgarien";"Philosoph; Literaturwissenschaftler; Essayist; Soziologe";119428237;1939-03-01;Männlich;0.0;0.0;0.0;
3793;Mühsam, Erich;Deutschland;"Schriftsteller; Redakteur; Herausgeber; Schriftsteller";118584758;1878-04-06;Männlich;0.0;1.0;0.0;D
3794;Beer, Gillian;Großbritannien;"Philologe; Anglist";128588306;1935;Weiblich;0.0;0.0;0.0;
3795;Neumann, Birgit;Deutschland;"Literaturwissenschaftler; Hochschullehrer";132272725;1974;Weiblich;0.0;1.0;0.0;D
3796;Balàka, Bettina;Österreich;"Schriftsteller; Lyriker";120195429;1966;Weiblich;1.0;0.0;0.0;Ö
3797;Hotz, Karl;Deutschland;"Lehrer; Autor";11320373X;1939-08-28;Männlich;0.0;1.0;0.0;D
3798;Eilhart, von Oberg;Deutschland;Schriftsteller;118529528;;Männlich;0.0;1.0;0.0;D
3799;Geisler, Oliver;Deutschland;"Kulturmanager; Literaturwissenschaftler; Kulturwissenschaftler";1031332316;1979;Männlich;0.0;1.0;0.0;D
3800;Balmer, Hans Peter;"Europa;Deutschland";Philosoph;108319385;1945;Männlich;0.0;1.0;1.0;D,S
3801;Muhammad, Khalil Gibran;USA;Historiker;14080014X;1972;Unbekannt;0.0;0.0;0.0;
