;ID;title;semester;semester_start;inhalt_count;university;country;NER_GNDs
1167;wien1186;DaF/Z: Sprachenpolitische Grundfragen;sose21;2021-04;1;wien;Österreich;
1168;wien1187;NdL: Trümmerliteratur revisited;sose21;2021-04;1;wien;Österreich;['118512676', '118513451', '118512676', '105538949', '121579018']
1169;wien1188;FD: Praktiken der Literaturinterpretation im Deutschunterricht;sose21;2021-04;1;wien;Österreich;
1170;wien1189;FD: Deutschunterricht digital;sose21;2021-04;1;wien;Österreich;
1171;wien1190;NdL: Seltsame Komik von Kleist bis Jelinek;sose21;2021-04;1;wien;Österreich;['118563076', '118587080', '139224386', '118566288', '118509861', '119001802', '118509578', '118535315', '118505653', '118563076', '118587080', '139224386', '118566288', '118559230', '118509861', '119001802', '118509578', '118535315', '118505653']
1172;wien1191;PS FD: Intermedialer Literaturunterricht;sose21;2021-04;1;wien;Österreich;
1173;wien1192;FD: Alte Texte neu entdecken - mittelalterliche Literatur im Deutschunterricht;sose21;2021-04;1;wien;Österreich;
1174;wien1193;NdL: Idyll und Terror. Die österreichische Dorfgeschichte;sose21;2021-04;1;wien;Österreich;['128447281', '119524686', '118509861', '119001802', '130584754', '115713425']
1175;wien1194;NdL: Posthuman Theory;sose21;2021-04;1;wien;Österreich;['119237873', '119404923', '139010173']
1176;wien1195;NdL: Österreichische Nachkriegsavantgarde;sose21;2021-04;1;wien;Österreich;['118571990']
1177;wien1196;NdL: Entwicklungslinien österreichischer Kinder- und Jugendliteratur;sose21;2021-04;1;wien;Österreich;['124804489']
1178;wien1197;Masterseminar NdL: Die literarische Wirklichkeit von Nationalsozialismus und Holocaust;sose21;2021-04;1;wien;Österreich;
1179;wien1198;Masterarbeit Neuere Deutsche Literatur;sose21;2021-04;1;wien;Österreich;
1180;wien1199;Masterarbeit Neuere Deutsche Literatur;sose21;2021-04;1;wien;Österreich;
1181;wien1200;NdL: Neuere Theatertexte - innovative Formate;sose21;2021-04;1;wien;Österreich;['118509861', '119001802', '119001802']
1182;wien1201;NdL: Kapseln, Sphären, Blasen. Figuren transparenter Abgrenzung;sose21;2021-04;1;wien;Österreich;['133347931', '118569961', '118606816', '118509039', '118811134', '118556894', '118809113', '118948016', '133347931', '119560526', '129853666']
1183;wien1202;Einführung in die Literaturwissenschaft: Literatur der 1950er und 1960er Jahre;sose21;2021-04;1;wien;Österreich;
1184;wien1203;NdL: Ghettogeschichten im 19. Jahrhundert;sose21;2021-04;0;wien;Österreich;
1185;wien1206;Einführung in die Literaturwissenschaft: Literatur der 1950er und 1960er Jahre;sose21;2021-04;1;wien;Österreich;
1186;wien1209;DaF/Z: Sprachenpolitische Grundfragen;wise21-22;2021-09;1;wien;Österreich;
1187;wien1210;Ndl: Postkoloniale Theorien in der germanistischen Literaturwissenschaft;wise21-22;2021-09;1;wien;Österreich;
1188;wien1211;NdL: Verhandlungen von Weiblichkeit in der Literatur der Zwischenkriegszeit;wise21-22;2021-09;1;wien;Österreich;['118953877', '118953877', '118722123', '119339056', '118813641']
1189;wien1212;FD: Digitaler Deutschunterricht (Schwerpunkt Digitalisierung);wise21-22;2021-09;1;wien;Österreich;
1190;wien1213;NdL: Zeitkrankheiten. Psychopathologische Erlebnisformen von Temporalität u. ihre liter. Darstellung;wise21-22;2021-09;1;wien;Österreich;['118579207', '118526200', '118585916', '118509578']
1191;wien1215;"NdL: Epochale Gedichte: Ingeborg Bachmanns ""Die gestundete Zeit""";wise21-22;2021-09;1;wien;Österreich;['120285843', '118505602', '118502786', '118603957', '118514768', '1244344788']
1192;wien1216;NdL: Krankheit/Dis_Ability in deutschsprachigen Comics;wise21-22;2021-09;1;wien;Österreich;
1193;wien1217;Masterarbeit Neuere Deutsche Literatur;wise21-22;2021-09;1;wien;Österreich;
1194;wien1218;Masterarbeit Neuere Deutsche Literatur;wise21-22;2021-09;1;wien;Österreich;
1195;wien1219;Einführung in die Literaturwissenschaft: Neuere Theaterstücke;wise21-22;2021-09;1;wien;Österreich;
1196;wien1220;NdL: Autobiografie und Fiktion, Österreichische Literatur 1970-1985;wise21-22;2021-09;1;wien;Österreich;['118518801', '118509861', '118850237', '118710761', '118841777', '119001802', '115614397', '118881140']
1197;wien1221;NdL: Freche junge Autorinnen;wise21-22;2021-09;1;wien;Österreich;['1081746696', '1077373678', '1136684557', '1136992030', '1077373678']
1198;wien1222;Masterseminar NdL: Schreibweisen der Migration;wise21-22;2021-09;1;wien;Österreich;
1199;wien1223;Masterseminar NdL: Totalitäre Subjekte;wise21-22;2021-09;1;wien;Österreich;['118509047', '117112372', '118515551', '11853808X']
1200;wien1224;Masterseminar NdL: Intersektionalität u.Transdifferenz i.d.Literatur v. Autorinnen & Autoren um 1900;wise21-22;2021-09;1;wien;Österreich;
1201;wien1226;Ndl: Postkoloniale Theorien in der germanistischen Literaturwissenschaft;wise21-22;2021-09;1;wien;Österreich;
1202;wien1227;SpraWi: Digitale Textanalyse;wise21-22;2021-09;1;wien;Österreich;
1203;wien1228;Einführung in die Literaturwissenschaft: Neuere Theaterstücke;wise21-22;2021-09;1;wien;Österreich;
1204;wien1229;Masterseminar NdL: Totalitäre Subjekte;wise21-22;2021-09;1;wien;Österreich;['118509047', '117112372', '118515551', '11853808X']
1205;wien1230;NdL: Traum und Form: Literarische Gestaltung von Träumen. Kolloquium Neue Poesie: Margret Kreidl;wise21-22;2021-09;1;wien;Österreich;['118535315', '123572312', '118535315', '104330236', '118627724', '118834258', '116546344', '118594133', '118535315', '118711598', '120423774', '118589733', '130170046', '118959948', '120367882', '120367882']
1206;wien1231;Masterseminar NdL: Poetiken des Sachbuchs;wise21-22;2021-09;1;wien;Österreich;['118692453', '134235703', '1216645043', '133244741', '12194851X']
1207;wien1234;DaF/Z: Sprachenpolitische Grundfragen;sose22;2022-04;1;wien;Österreich;
1208;wien1235;NdL: Literarische Neuerscheinungen (mit Exkursion zu den Rauriser Literaturtagen);sose22;2022-04;1;wien;Österreich;['118710761', '119544199', '119053071', '11894293X', '11936039X', '119544199', '130375047']
1209;wien1236;NdL: Wiener Vorstadttheater. Posse und Volksstück im 19. Jahrhundert;sose22;2022-04;1;wien;Österreich;['118597914', '118587080', '11850357X', '119323915', '119323915', '119323915', '134323270', '122677153', '118693573', '122677153', '118693573', '118589598', '11850357X', '1054407975', '11850357X', '1054407975', '11850357X', '1054407975']
1210;wien1237;Masterseminar FD: Lästige Lyrik? Gedichte lesen und lieben lernen;sose22;2022-04;1;wien;Österreich;
1211;wien1238;NdL: Der Schachtürke;sose22;2022-04;1;wien;Österreich;['134638212', '118561294', '132300710', '11859527X', '118509039', '118509179']
1212;wien1239;Theorien und Methoden der Literatur- und Kulturwissenschaften;sose22;2022-04;1;wien;Österreich;
1213;wien1240;DaF/Z: Zeitgenössische Literatur im DaF/Z Unterricht;sose22;2022-04;1;wien;Österreich;
1214;wien1241;NdL: Überwachen und Bestrafen in der Literatur der Gegenwart;sose22;2022-04;1;wien;Österreich;['124742823', '133347931', '1140944568', '115701362', '140809619', '133249980', '11853453X', '131542613', '12263991X']
1215;wien1242;Masterseminar NdL: Postkoloniale Germanistik;sose22;2022-04;1;wien;Österreich;
1216;wien1243;NdL: Instapoetry, Twitteratur & Co: Literatur und soziale Medien;sose22;2022-04;1;wien;Österreich;['115832874']
1217;wien1244;VO Gegenwartsliteratur;sose22;2022-04;1;wien;Österreich;['119053071', '119001802', '129435856', '115701362', '133375080']
1218;wien1245;Masterarbeit Neuere Deutsche Literatur;sose22;2022-04;1;wien;Österreich;
1219;wien1246;Einführung in die Literaturwissenschaft: Literatur der Neuen Sachlichkeit;sose22;2022-04;1;wien;Österreich;
1220;wien1247;Masterarbeit Neuere Deutsche Literatur;sose22;2022-04;1;wien;Österreich;
1221;wien1248;NdL: Hybride Formen des Erzählens: das Interview;sose22;2022-04;1;wien;Österreich;
1222;wien1249;NdL: Lyrik des Barock;sose22;2022-04;1;wien;Österreich;['139193995', '118541978']
1223;wien1250;NdL: Gegenwartsliteratur;sose22;2022-04;1;wien;Österreich;['1048071448', '129853666', '120207931', '115612815', '115612815', '123384923', '123605873', '11894293X', '119328860', '130584754', '118850237', '1025857704', '1042403120', '130524190', '119544199', '1129618749', '130339776', '118956299', '133130843', '142549940', '114773378', '122548248', '12893252X', '119359464', '119559099', '11955688X', '143302795', '137110677', '13711074X']
1224;wien1251;Masterseminar NdL: Psychische Apparate. Zur Literatur- und Mediengeschichte der Seele nach 1900;sose22;2022-04;1;wien;Österreich;['118535315', '118568507', '118524534', '118535315', '118559230', '118666355']
1225;wien1252;Masterseminar NdL: Literatur und Kollektivität;sose22;2022-04;1;wien;Österreich;
1226;wien1253;Masterseminar NdL: Migration und Literatur: Diskurs und Kommentar;sose22;2022-04;1;wien;Österreich;
1227;wien1255;Theorien und Methoden der Literatur- und Kulturwissenschaften;sose22;2022-04;1;wien;Österreich;
1228;wien1256;NdL: Instapoetry, Twitteratur & Co: Literatur und soziale Medien;sose22;2022-04;1;wien;Österreich;['115832874']
1229;wien1257;Einführung in die Literaturwissenschaft: Literatur der Neuen Sachlichkeit;sose22;2022-04;1;wien;Österreich;
1230;wien1258;NdL: Hybride Formen des Erzählens: das Interview;sose22;2022-04;1;wien;Österreich;
1231;wien1260;DaF/Z: Sprachenpolitische Grundfragen;wise22-23;2022-09;1;wien;Österreich;
1232;wien1261;NdL: Marx, Nietzsche, Freud;wise22-23;2022-09;1;wien;Österreich;['118578537', '118578537', '118587943', '118535315']
1233;wien1262;Ndl: Germanistik digital;wise22-23;2022-09;1;wien;Österreich;
1234;wien1263;NdL: Romanausgänge in der deutschsprachigen Literatur des 20. Jahrhunderts;wise22-23;2022-09;1;wien;Österreich;['118675281']
1235;wien1264;Theorien und Methoden der Literatur- und Kulturwissenschaften;wise22-23;2022-09;1;wien;Österreich;['11853453X', '118559230']
1236;wien1265;Masterseminar NdL: Das Protokoll. Mitschriften der Literatur;wise22-23;2022-09;1;wien;Österreich;['133419029', '120618613', '172514975', '118559230', '118585916', '118680625']
1237;wien1266;Theorien und Methoden der Literatur- und Kulturwissenschaften;wise22-23;2022-09;1;wien;Österreich;
1238;wien1267;DaF/Z: Zeitgenössische Literatur im DaF/Z- Unterricht;wise22-23;2022-09;1;wien;Österreich;
1239;wien1269;NdL: Apocalypse now? Szenarien atomarer Bedrohung in Literatur und Film;wise22-23;2022-09;1;wien;Österreich;['118502751', '118677888']
1240;wien1270;NdL: Wörterseen. Lässige Lyrik lesen;wise22-23;2022-09;1;wien;Österreich;['11884556X', '122143868', '118540238', '120423774', '11884556X']
1241;wien1271;NdL: Von Blütenlese, Moralaposteln und Cliffhangern. Literarische Journale um 1800;wise22-23;2022-09;1;wien;Österreich;['1127345559', '118607626', '108401677', '118540238', '118559796', '1127345559']
1242;wien1272;NdL: Antikriegsromane der 1920er und 30er Jahre;wise22-23;2022-09;1;wien;Österreich;['118599631', '1049311825', '118546554', '1243785047']
1243;wien1273;Masterseminar FD: Neuere Kinder- und Jugendliteratur im Deutschunterricht;wise22-23;2022-09;1;wien;Österreich;
1244;wien1274;NdL: Gegenwartsliteratur und Literaturbetrieb;wise22-23;2022-09;1;wien;Österreich;['137446179', '124826164', '1136992030']
1245;wien1276;Masterarbeit Neuere Deutsche Literatur;wise22-23;2022-09;1;wien;Österreich;
1246;wien1277;Masterarbeit Neuere Deutsche Literatur;wise22-23;2022-09;1;wien;Österreich;
1247;wien1280;Theorien und Methoden der Literatur- und Kulturwissenschaften;wise22-23;2022-09;1;wien;Österreich;
1248;wien1281;Masterseminar NdL: Literaturwissenschaftliche Pflanzenstudien;wise22-23;2022-09;1;wien;Österreich;['119360616', '118603426', '118540238', '118677888', '118595660', '118778056']
1249;wien1284;DaF/Z: Sprachenpolitische Grundfragen;sose23;2023-04;1;wien;Österreich;
1250;wien1285;Ndl: Literatur und Klima;sose23;2023-04;1;wien;Österreich;['118639773', '118626620', '118540238', '118637223', '118585916', '124477593', '118554700']
1251;wien1286;NdL: Literarische Neuerscheinungen (mit Exkursion zu den Rauriser Literaturtagen);sose23;2023-04;1;wien;Österreich;['118710761', '119544199', '119053071', '11894293X', '11936039X', '137470150', '137470150']
1252;wien1287;FD: Filmgeschichte im Deutschunterricht;sose23;2023-04;1;wien;Österreich;
1253;wien1288;NdL: Das Ende der Studentenzeit in der Romantik;sose23;2023-04;1;wien;Österreich;['1027384439', '1127345559', '118515055']
1254;wien1289;Theorien und Methoden der Literatur- und Kulturwissenschaften;sose23;2023-04;1;wien;Österreich;
1255;wien1291;NdL: Kinder(um)welten seit dem 19. Jahrhundert;sose23;2023-04;1;wien;Österreich;['11862055X', '118616455', '118559206', '118811134', '11555565X']
1256;wien1292;NdL: Wiener Stadtbeschreibungen im 18. und 19. Jahrhundert;sose23;2023-04;1;wien;Österreich;['134638212', '118883313', '129613347', '11873475X', '118742361']
1257;wien1293;NdL: Realismen der Zwischenkriegszeit;sose23;2023-04;1;wien;Österreich;['123612209', '116063750', '123612209', '118603140', '118813641', '118509039', '11857518X']
1258;wien1294;Masterseminar NdL: Das Wissen der Literatur - Der Satz;sose23;2023-04;1;wien;Österreich;['129748404', '11955688X']
1259;wien1296;Masterarbeit Neuere Deutsche Literatur;sose23;2023-04;1;wien;Österreich;
1260;wien1297;Masterarbeit Neuere Deutsche Literatur;sose23;2023-04;1;wien;Österreich;
1261;wien1298;NdL: Droste-Hülshoff und mehr. Autorinnen um 1830;sose23;2023-04;1;wien;Österreich;['118742361', '118543202', '10692981X']
1262;wien1299;NdL: Das literarische Porträt: Cross-Genre, Feature, Biopic, Moderne-Manifest?;sose23;2023-04;1;wien;Österreich;['118545140', '1244344788', '1072059940', '120013428', '133913619']
1263;wien1300;NdL: Autorinnen der Wiener Moderne;sose23;2023-04;1;wien;Österreich;['118552759', '129421197', '118503006', '130674966', '118840819', '118566288', '118766309', '120560216', '118578103', '117116955', '117116955', '118732382', '118791141', '118732382', '119017660', '119017660', '1286858828', '119017660', '118766309']
1264;wien1302;Masterseminar NdL: Phantastik und Realismus in der österreichischen Gegenwartsliteratur;sose23;2023-04;1;wien;Österreich;['118582046', '118740083', '118571990', '119436507', '118811134', '120195429', '123553148', '1136992030', '129853666', '1037808231', '1062825225', '130392316', '123605873', '115605169', '14197169X', '121621251', '136500757', '133375080', '121570789', '133666247', '143302795']
1265;wien1303;Masterseminar NdL: Komische Versepik im 18. und 19. Jahrhundert;sose23;2023-04;1;wien;Österreich;['121531287', '121531287', '118595741', '139224386', '129096164', '1016940882', '118540238', '118555553', '139224386', '139224386', '118719033', '118701223']
1266;wien1304;Masterseminar NdL: Tiefenfiguren in der Literatur des 19. und 20. Jahrhunderts;sose23;2023-04;1;wien;Österreich;['118578537', '118535315', '118607626', '118584162', '118559230', '118585916', '118509039', '118565877', '119001802', '120020513', '118626620', '118527053', '11853002X']
1267;wien1306;Theorien und Methoden der Literatur- und Kulturwissenschaften;sose23;2023-04;1;wien;Österreich;
1268;wien1309;DaF/Z: Sprachenpolitische Grundfragen;wise23-24;2023-09;1;wien;Österreich;
1269;wien1310;NdL: It’s out there … Außerirdische Literatur von der Neuzeit bis zur Romantik;wise23-24;2023-09;1;wien;Österreich;['122639405']
1270;wien1311;NdL: Barbara Frischmuth lesen;wise23-24;2023-09;1;wien;Österreich;['122869192', '12970699X', '1073394581', '118693727']
1271;wien1312;FD: Digitales Erzählen im Deutschunterricht;wise23-24;2023-09;1;wien;Österreich;
1272;wien1313;Theorien und Methoden der Literatur- und Kulturwissenschaften;wise23-24;2023-09;1;wien;Österreich;['11853453X', '118559230']
1273;wien1314;Theorien und Methoden der Literatur- und Kulturwissenschaften;wise23-24;2023-09;1;wien;Österreich;
1274;wien1316;Masterseminar NdL: Literarische Glashausdiskurse 1800/1900;wise23-24;2023-09;1;wien;Österreich;['118540238']
1275;wien1318;NdL: Schillers klassische Dramen;wise23-24;2023-09;1;wien;Österreich;['118607626', '1127345559', '118607626', '122755391', '118607626', '118607626', '1127345559']
1276;wien1319;DaF/Z: Zeitgenössische Literatur im DaF/DaZ-Unterricht;wise23-24;2023-09;1;wien;Österreich;
1277;wien1320;NdL: Das Archiv der Literatur. Vom Nachlass zum Vorlass;wise23-24;2023-09;1;wien;Österreich;['1024169928', '11853453X', '118677888', '119001802', '12019564X', '118881140', '118732404']
1278;wien1321;NdL: Jugend - Pop - Kultur. Theorien des Populären im Kontext der KJL;wise23-24;2023-09;1;wien;Österreich;['118559796', '118603426', '118509039', '115646736', '137822243', '105404624', '107088207', '118559206', '118756540', '118530259', '120020513', '1193606365']
1279;wien1322;NdL: Reportage;wise23-24;2023-09;1;wien;Österreich;['123239001']
1280;wien1323;NdL: Literatur für die Ohren: Hörbücher;wise23-24;2023-09;1;wien;Österreich;
1281;wien1324;Masterseminar NdL: Coming of Age 1980-2023;wise23-24;2023-09;1;wien;Österreich;['134301757', '118607073', '119001802', '120849607', '140372318', '1193606365', '12493272X']
1282;wien1328;Theorien und Methoden der Literatur- und Kulturwissenschaften;wise23-24;2023-09;1;wien;Österreich;
1283;wien1329;NdL: Das Archiv der Literatur. Vom Nachlass zum Vorlass;wise23-24;2023-09;1;wien;Österreich;['1024169928', '11853453X', '118677888', '119001802', '12019564X', '118881140', '118732404']
1284;wien1330;NdL: Reportage;wise23-24;2023-09;1;wien;Österreich;['123239001']
1285;wien1331;Masterarbeit Neuere Deutsche Literatur;wise23-24;2023-09;1;wien;Österreich;
1286;wien1332;Masterseminar NdL: Der Schlaf in der Literatur: Aufklärung, Moderne, Gegenwart;wise23-24;2023-09;1;wien;Österreich;['136402844', '131555308']
1287;stuttgart0001;Die Restaurationszeit und die Dichter;sose16;2016-04;1;stuttgart;Deutschland;['118540238']
1288;stuttgart0002;Aufklärung;sose16;2016-04;1;stuttgart;Deutschland;['118544209', '118541013', '118572121', '118572628', '118584162']
1289;stuttgart0003;Lyrik und Lyriktheorie um 1900;sose16;2016-04;1;stuttgart;Deutschland;['1155984579', '118572954', '118553216', '118679236', '118546198', '118510762']
1290;stuttgart0004;Zeitschriften der Stunde Null und ihre Autoren;sose16;2016-04;1;stuttgart;Deutschland;['118617931', '11874402X', '117287490']
1291;stuttgart0005;Erzähltextanalyse;sose16;2016-04;1;stuttgart;Deutschland;
1292;stuttgart0006;Hängen, Stellen, Legen: Wie Ausstellungen Exponate machen;sose16;2016-04;1;stuttgart;Deutschland;
1293;stuttgart0007;Examenskolloquium;sose16;2016-04;1;stuttgart;Deutschland;
1294;stuttgart0008;Rückwendungen zu Georg Büchner: Die Büchnerpreis-Reden;sose16;2016-04;1;stuttgart;Deutschland;['11891118X', '119000016', '119076993', '11858877X', '119501651', '118509861', '118508091', '120360721']
1295;stuttgart0009;Deutsche Literaturwissenschaft in der Türkei, 1933-1997;sose16;2016-04;1;stuttgart;Deutschland;
1296;stuttgart0010;Historische Semantik;sose16;2016-04;1;stuttgart;Deutschland;['118752588', '118752138', '118664123']
1297;stuttgart0011;Deutsche Gedichte / Balladen und Vertonungen;sose16;2016-04;1;stuttgart;Deutschland;['118540238']
1298;stuttgart0012;Intermedialität;sose16;2016-04;1;stuttgart;Deutschland;['119310007']
1299;stuttgart0013;Von der Analyse zum geschriebenen Text Grundlagen des wissenschaftlichen Arbeitens;sose16;2016-04;1;stuttgart;Deutschland;
1300;stuttgart0014;Deutsche Literatur von Frauen 1650–1900;sose16;2016-04;1;stuttgart;Deutschland;
1301;stuttgart0015;Werther-Rezeption;sose16;2016-04;1;stuttgart;Deutschland;['118540238', '118540238', '118540238', '118587668']
1302;stuttgart0016;Gegenwartsliteratur im internationalen Kontext;sose16;2016-04;1;stuttgart;Deutschland;
1303;stuttgart0017;Erzählen um 1900;sose16;2016-04;1;stuttgart;Deutschland;
1304;stuttgart0018;"Einführung in das Fachgebiet ""Deutsch als Fremdsprache"". Was heißt es, Deutsch im Ausland zu unterrichten?";sose16;2016-04;1;stuttgart;Deutschland;
1305;stuttgart0019;Lesebuch für Deutschlerner. Texte aus der deutschen Literatur (didaktisiert);sose16;2016-04;1;stuttgart;Deutschland;
1306;stuttgart0020;Der junge Goethe;sose16;2016-04;1;stuttgart;Deutschland;['118540238', '118540238', '118540238']
1307;stuttgart0021;Einführung in die PR;sose16;2016-04;1;stuttgart;Deutschland;
1308;stuttgart0022;Machtverhältnisse und -dynamiken im Trauerspiel des 17. Jahrhunderts;sose16;2016-04;1;stuttgart;Deutschland;['118630369']
1309;stuttgart0023;Gegenwartsliteratur;sose16;2016-04;1;stuttgart;Deutschland;
1310;stuttgart0024;Hoffmanns Erzählungen;sose16;2016-04;1;stuttgart;Deutschland;['132300710', '132300710']
1311;stuttgart0025;Lunch Lectures;wise16-17;2016-09;0;stuttgart;Deutschland;
1312;stuttgart0026;Kurzgeschichten;wise16-17;2016-09;1;stuttgart;Deutschland;['13038075X', '13038075X', '123612209', '118584162', '141593318', '129328472', '135984629', '110710843', '1075258081', '120094215', '136739989', '136748015', '141593318', '129328472', '135984629', '110710843', '1075258081', '120094215']
1313;stuttgart0027;Vom Bauernshof zum Fürstenhof: der Roman im 17. Jahrhundert;wise16-17;2016-09;0;stuttgart;Deutschland;
1314;stuttgart0028;Forschungs- und Abschlusskolloquium;wise16-17;2016-09;0;stuttgart;Deutschland;
1315;stuttgart0029;Workshop Berufspraxis;wise16-17;2016-09;0;stuttgart;Deutschland;
1316;stuttgart0030;Aufbruch in die Moderne: Literatur, Malerei, Musik;wise16-17;2016-09;1;stuttgart;Deutschland;['128176741', '115366490', '118559737', '118524186', '126800707']
1317;stuttgart0031;Zwischen Intertextualität und Intermedialität: E.T.A. Hoffmanns Romane;wise16-17;2016-09;1;stuttgart;Deutschland;['117446033', '132300710', '132300710', '132300710', '132300710', '104001666', '132300710', '120647567', '141593318', '129328472', '135984629', '110710843', '1075258081', '120094215', '120173042', '118634666', '118767089', '120628252']
1318;stuttgart0032;Jazz und Literatur;wise16-17;2016-09;1;stuttgart;Deutschland;['11855042X', '11860743X', '12116537X', '118540556']
1319;stuttgart0033;Schule des Lasters? Moralische Anstalt? – Der Diskurs um die Schaubühne im 18. Jahrhundert;wise16-17;2016-09;1;stuttgart;Deutschland;['118572121', '118541013', '118572121', '118607626', '118540238']
1320;stuttgart0034;1880-1890: Literaturgeschichte eines Jahrzehnts (Storm, Keller, Fontane);wise16-17;2016-09;1;stuttgart;Deutschland;['11856109X', '1074969685', '1042312907']
1321;stuttgart0035;Intermedialität und Hypertextualität in der Gegenwartsliteratur;wise16-17;2016-09;1;stuttgart;Deutschland;['117446033', '123120802', '117446033', '117205125', '132308851', '118634666', '118767089', '120628252', '1046950266']
1322;stuttgart0036;Hof, Theater und Drama von Lohenstein bis Büchner;wise16-17;2016-09;1;stuttgart;Deutschland;['118618121', '118572121', '118607626', '118540238']
1323;stuttgart0037;Buchverlage und Buchmarkt;wise16-17;2016-09;1;stuttgart;Deutschland;
1324;stuttgart0038;Unterhaltungen deutscher Eingewanderten;wise16-17;2016-09;1;stuttgart;Deutschland;['12363816X', '122813804', '141176725', '117296821', '118538322', '118572954']
1325;stuttgart0039;Einführung in die NDL;wise16-17;2016-09;1;stuttgart;Deutschland;
1326;stuttgart0040;Einführung ins Studium der Germanistik;wise16-17;2016-09;1;stuttgart;Deutschland;
1327;stuttgart0041;Fachsprachen in der Germanistik. Analyse und Anwendung;wise16-17;2016-09;1;stuttgart;Deutschland;
1328;stuttgart0042;Eduard Mörike;wise16-17;2016-09;1;stuttgart;Deutschland;['118583107', '122487133', '118583107']
1329;stuttgart0043;Gelehrtendramen;wise16-17;2016-09;1;stuttgart;Deutschland;['118540238', '118509861', '118559796']
1330;stuttgart0044;Interkulturelles Training;wise16-17;2016-09;1;stuttgart;Deutschland;
1331;stuttgart0045;Grammatik und Stilistik in literarischen Texten;wise16-17;2016-09;1;stuttgart;Deutschland;
1332;stuttgart0046;Literatur des Realismus;wise16-17;2016-09;1;stuttgart;Deutschland;['118610465', '118515462', '11850357X', '11865103X', '11856109X', '11862721X']
1333;stuttgart0047;Rilke. Schreiben, Gehen, Singen;wise16-17;2016-09;1;stuttgart;Deutschland;['129421197']
1334;stuttgart0048;Examenskolloquium;wise16-17;2016-09;1;stuttgart;Deutschland;
1335;stuttgart0049;Heinrich Heines Lyrik;sose17;2017-04;1;stuttgart;Deutschland;['118548018', '139224386', '118548018', '118548018', '118548018', '122639359']
1336;stuttgart0050;Der Roman in der Weimarer Republik;sose17;2017-04;1;stuttgart;Deutschland;['118526200', '118599631']
1337;stuttgart0051;Im Dialog mit Geflüchteten - gesellschaftspolitische Themen;sose17;2017-04;1;stuttgart;Deutschland;
1338;stuttgart0052;Bild und Text;sose17;2017-04;1;stuttgart;Deutschland;
1339;stuttgart0053;Hoffmanns Erzählungen;sose17;2017-04;1;stuttgart;Deutschland;['132300710', '132300710', '104001666', '117447048', '120173042']
1340;stuttgart0054;Frühromantik;sose17;2017-04;1;stuttgart;Deutschland;['118588893', '118693573', '1082257222', '118607979', '1082257222']
1341;stuttgart0055;Lunch Lectures;sose17;2017-04;0;stuttgart;Deutschland;
1342;stuttgart0056;Von der Analyse zum geschriebenen Text - Grundlagen des wissenschaftlichen Arbeitens (Kurs B);sose17;2017-04;1;stuttgart;Deutschland;
1343;stuttgart0057;Lebenswende(n) einst und jetzt. Zur Säkularisierung und Trivialisierung des Erzählmusters der conversio;sose17;2017-04;1;stuttgart;Deutschland;['1045334480']
1344;stuttgart0058;Examenskolloquium;sose17;2017-04;1;stuttgart;Deutschland;
1345;stuttgart0059;Literaturtheorie nach 2001: Positionen - Tendenzen - Kontroversen;sose17;2017-04;1;stuttgart;Deutschland;['1204641439', '129709867', '11853453X', '118677888', '118575147', '1135226342']
1346;stuttgart0060;Theodor Fontanes Romane;sose17;2017-04;1;stuttgart;Deutschland;
1347;stuttgart0061;Luther und Luther-Rezeption (für Germanisten);sose17;2017-04;1;stuttgart;Deutschland;['118575449', '118575449', '118575449', '116961538', '124899153']
1348;stuttgart0062;Forschungskolloquium;sose17;2017-04;0;stuttgart;Deutschland;
1349;stuttgart0063;Deutsche Literatur von Frauen im 17. Jahrhundert;sose17;2017-04;1;stuttgart;Deutschland;['119129787', '118873709']
1350;stuttgart0064;Metaphors, metonymies and similes in literary texts: A cognitive approach;sose17;2017-04;1;stuttgart;Deutschland;
1351;stuttgart0065;Geschichte der deutschen Literatur von 1500 bis 1800;sose17;2017-04;1;stuttgart;Deutschland;
1352;stuttgart0066;1815 bis 1848 - Bestimmungsversuche einer Epoche;sose17;2017-04;0;stuttgart;Deutschland;
1353;stuttgart0067;Literaturvermittlung in der Stunde Null;sose17;2017-04;1;stuttgart;Deutschland;
1354;stuttgart0068;Hofmannsthals Lustspiele im Spiegel der Komiktheorie (und Theaterästhetik um 1900);sose17;2017-04;1;stuttgart;Deutschland;['118552759', '118599380', '11861911X', '118552759']
1355;stuttgart0069;Interkulturelle Aspekte bei der Auswahl, Analyse und Vermittlung literarischer Texte;sose17;2017-04;1;stuttgart;Deutschland;['142839485']
1356;stuttgart0070;Von der Analyse zum geschriebenen Text - Grundlagen des wissenschaftlichen Arbeitens (Kurs A);sose17;2017-04;1;stuttgart;Deutschland;
1357;stuttgart0071;Das Buch im Medienwandel;sose17;2017-04;1;stuttgart;Deutschland;
1358;stuttgart0072;Drama und Dramenpoetik der Frühen Neuzeit;sose17;2017-04;1;stuttgart;Deutschland;['118702300', '118522175', '118572121', '118522175', '11858331X', '1052870511', '118541013']
1359;stuttgart0073;Einführung in das Fachgebiet „Deutsch als Fremdsprache“ - Was heißt es, Deutsch im Ausland zu unterrichten?;sose17;2017-04;1;stuttgart;Deutschland;
1360;stuttgart0074;Kitsch und Kunst - Werturteile über Literatur;sose17;2017-04;1;stuttgart;Deutschland;['118515551', '118810758']
