;GND-ID;occupation_GND;birth_GND;gender_GND;death_GND;country_GND
1938;132891778;Germanist;1962;Männlich;;Deutschland
1939;118903004;"Filmregisseur; Schriftsteller";1936-03-07;Männlich;1982-03-03;Frankreich
1940;118770551;"Regisseur; Cartoonist; Schriftsteller; Kinderbuchautor; Drehbuchautor; Zeichner";1937-11-03;Männlich;2005-09-16;"Polen; Deutschland"
1941;118609653;"Musiker; Schauspieler; Filmschauspieler";1938-09-23;Weiblich;1982-05-29;"Deutschland; Frankreich; Österreich"
1942;143575937;"Philologe; Schriftsteller; Dozent";1979;Weiblich;;Deutschland
1943;118520547;Schriftsteller;1150;Männlich;1190;Frankreich
1944;1076414400;"Kulturwissenschaftler; Sozialwissenschaftler; Germanist";1984;Weiblich;;Deutschland
1945;12975479X;"Schriftsteller; Sachbuchautor";1977-09-15;Weiblich;;"Afrika; USA"
1946;1016745273;"Philologe; Schriftsteller; Übersetzer";1963;Weiblich;;"Russland; Deutschland"
1947;118594133;Psychologe;1896-08-09;Männlich;1980-09-16;Europa
1948;118575147;"Jurist; Sozialwissenschaftler; Hochschullehrer";1927-12-08;Männlich;1998-11-06;Deutschland
1949;119436507;"Schriftsteller; Lyriker";1929-01-23;Weiblich;2004-04-09;Österreich
1950;1025781295;"Zeichner; Comiczeichner";1960;Männlich;;USA
1951;115720634;"Ärzt; Psychiater; Schriftsteller; Psychotherapeut";1961;Weiblich;;Österreich
1952;132428938;"Germanist; Philosoph";1976;Männlich;;Deutschland
1953;118621041;Architekt;1880-05-04;Männlich;1938-12-24;"Deutschland; Türkei"
1954;123572312;Literaturwissenschaftler;1937;Weiblich;;Deutschland
1955;1304026655;Kulturwissenschaftler;1971;Männlich;;Deutschland
1956;1062689658;Historiker;1968;Männlich;;"Großbritannien; Deutschland"
1957;138066817;"Lehrer; Gymnasiallehrer";1827-10;Männlich;1891-12-09;Deutschland
1958;118566393;"Übersetzer; Hochschullehrer; Romanist; Literaturwissenschaftler; Philologe";1900-06-07;Männlich;1976-08-28;Deutschland
1959;135891388;"Philologe; Herausgeber; Literaturwissenschaftler";1958;Männlich;;Deutschland
1960;118603817;"Hochschullehrer; Librettist; Schriftsteller; Orientalist; Philologe";1788-05-16;Männlich;1866-01-31;Deutschland
1961;118623230;"Sozialist; Politiker; Drehbuchautor; Schriftsteller; Autorenlesung";1893-12-01;Männlich;1939-05-22;"Deutschland; Polen; USA"
1962;1036441369;"Hochschullehrer; Literaturwissenschaftler; Romanist";1929;Weiblich;;"Tschechische Republik; Kanada"
1963;141966998;Schriftsteller;1970;Männlich;;USA
1964;121099245;"Schriftsteller; Regisseur";1969;Weiblich;;Frankreich
1965;1044733853;Literaturwissenschaftler;1982;Weiblich;;Deutschland
1966;115760318;"Schriftsteller; Journalist";1958;Männlich;;Deutschland
1967;119035499;"Schauspieler; Musiker; Filmproduzent";1955-03-19;Männlich;;USA
1968;119517744;Literaturwissenschaftler;1943-11-07;Männlich;;USA
1969;1264816626;Germanist;1965;Weiblich;2020-09-08;Deutschland
1970;118611666;"Pianist; Kunstkritiker; Kunsthistoriker; Komponist";1810-06-08;Männlich;1856-07-29;Deutschland
1971;111574668;"Unternehmensberater; Führungskraft; Betriebswirt; Hochschullehrer";1958;Männlich;;Deutschland
1972;111201047;"Übersetzer; Dozent; Slawist; Schriftsteller";1956-09-12;Weiblich;;"Ungarn; Deutschland"
1973;118784064;Soziologe;1916;Männlich;1962;USA
1974;119094207;"Psychoanalytiker; Schriftsteller";1911-01-23;Weiblich;2001-10-21;"Deutschland; Österreich; Großbritannien; Israel"
1975;119070502;"Journalist; Architekt; Drehbuchautor";1944-11-17;Männlich;;Niederlande
1976;118722875;"Literaturkritiker; Humanist";1928-03-22;Männlich;;USA
1977;118541978;Schriftsteller;1633;Weiblich;1694;"Deutschland; Österreich"
1978;128605596;"Literaturwissenschaftler; Philosoph";1948;Weiblich;;Deutschland
1979;121198812;"Hochschullehrer; Philosoph; Germanist";1946;Männlich;2009;Italien
1980;1283967391;Baseballspieler;1925;Männlich;2015;USA
1981;118842269;"Schriftsteller; Journalist";1941-06-03;Weiblich;;Deutschland
1982;118626787;"Schriftsteller; Komponist; Sänger; Übersetzer; Musiker; Librettist; Schauspieler";1920-03-10;Männlich;1959-06-23;Frankreich
1983;1032887419;"Autor; Herausgeber";1864;Männlich;1933;Großbritannien
1984;121278018;"Autor; Germanist; Literaturwissenschaftler";1938;Männlich;;"Deutschland; Europa; Österreich"
1985;122916751;Literaturwissenschaftler;1955;Männlich;;Deutschland
1986;119263467;Philosoph;1934;Weiblich;1994;Frankreich
1987;118594753;"Geistlicher; Papst; Kardinal";1876-03-02;Männlich;1958-10-09;"Italien; Vatikanstadt"
1988;1216645043;"Lehrer; Journalist";1991;Weiblich;;"Bosnien-Herzegowina; Österreich"
1989;118571990;"Essayist; Schriftsteller";1897-10-21;Männlich;1976-07-03;Österreich
1990;124685072;"Theologe; Rechtsgelehrter";1460;Männlich;1535;Italien
1991;118604155;"Maler; Schriftsteller; Librettist";1777-07-23;Männlich;1810-12-02;Deutschland
1992;107062666;Philologe;1937-07-05;Männlich;;Deutschland
1993;120651106;"Lyriker; Schriftsteller";1963-06-08;Männlich;;Deutschland
1994;1058891855;"Hochschullehrer; Illustrator; Comicautor; Comiczeichner";1970;Männlich;;Deutschland
1995;104341602;Schriftsteller;1641;Weiblich;1705;Deutschland
1996;137138555;Journalist;1957;Männlich;;Deutschland
1997;142735426;Schriftsteller;1948-04-09;Weiblich;;Niederlande
1998;118795392;"Schriftsteller; Humorist";1859-02-18;Männlich;1916-05-13;"USA; Juden"
1999;118571508;"Librettist; Schriftsteller";1802-08-13;Männlich;1850-08-22;"Österreich; Ungarn; Deutschland"
2000;118585878;"Drehbuchautor; Regisseur; Filmregisseur; Filmproduzent; Schauspieler";1888-12-28;Männlich;1931-03-11;"USA; Deutschland"
2001;115857621;"Arzt; Medizinhistoriker";1952-02-07;Männlich;2021-08-16;Deutschland
2002;137612346;"Romanist; Literaturwissenschaftler; Medienwissenschaftler";1962-02-28;Männlich;;Deutschland
2003;120142961;Schriftsteller;1960;Weiblich;;"Juden; Israel"
2004;119150026;"Verleger; Schauspieler; Schriftsteller";1951-11-05;Weiblich;;Deutschland
2005;112714870;Anglist;;Männlich;;Deutschland
2006;1191418790;"Literaturwissenschaftler; Anglist";;Männlich;;Großbritannien
2007;118613170;"Kommunist; Politischer Gefangener; Schriftsteller; Drehbuchautor; Politiker; Partisan";1923-12-10;Männlich;2011-06-07;"Spanien; Frankreich"
2008;12405692X;"Buchhändler; Schriftsteller; Redakteur";1965;Weiblich;;"USA; Deutschland"
2009;118577131;"Schriftsteller; Dramatiker; Zeichner; Übersetzer";1871-03-27;Männlich;1950-03-11;"Deutschland; Frankreich; Spanien; USA"
2010;115471294;"Germanist; Literaturwissenschaftler; Philologe";1943-09-23;Männlich;;"Polen; Deutschland"
2011;118559788;"Schriftsteller; Schauspieler; Sprecher; Drehbuchautor";1926-06-14;Männlich;2016-08-14;Deutschland
2012;118610961;Komponist;1797-01-31;Männlich;1828-11-19;Österreich
2013;115858806;"Herausgeber; Verleger; Autor";1943-09-21;Männlich;;Österreich
2014;129224146;"Schriftsteller; Lyriker";1982-01-09;Weiblich;;"Deutschland; Italien"
2015;120982447;"Lyriker; Drehbuchautor; Liederdichter; Schriftsteller";1934-07-17;Männlich;2015-09-04;Deutschland
2016;132030896;Soziologe;1963;Männlich;;Deutschland
2017;118603736;Schriftsteller;1200;Männlich;1254;Deutschland
2018;128232722;;;Unbekannt;;
2019;1244432903;;;Männlich;;Land unbekannt
2020;115433368;"Hochschullehrer; Schriftsteller";1953-01-25;Männlich;2023-05-19;Bosnien-Herzegowina
2021;118627724;Philosoph;1848-07-21;Männlich;1930-05-08;"Europa; Deutschland"
2022;1052834469;;;Weiblich;;Land unbekannt
2023;13237854X;"Lyriker; Historiker; Dozent; Autor; Philologe";1980;Weiblich;;Deutschland
2024;113835396;"Literaturwissenschaftler; Germanist";1966;Unbekannt;;Deutschland
2025;122161262;"Drehbuchautor; Schriftsteller";1914-11-13;Männlich;2008-11-25;USA
2026;140918051;"Hochschullehrer; Historiker";1965;Männlich;;Deutschland
2027;118606964;Philosoph;1874-08-22;Männlich;1928-05-19;Deutschland
2028;106300764X;Schriftsteller;1988;Männlich;;Deutschland
2029;1262516080;;1985;Weiblich;;Deutschland
2030;123785545;"Philosoph; Politologe; Hochschullehrer";1944;Männlich;;"Österreich; Deutschland"
2031;1193733898;"Historiker; Schriftsteller";1965;Männlich;;Deutschland
2032;118694251;"Designer; Architekt";1895-07-12;Männlich;1983-07-01;USA
2033;122615638;"Germanist; Autor; Herausgeber; Hochschullehrer; Literaturwissenschaftler";1958;Männlich;;Deutschland
2034;115849130;"Botaniker; Biologe; Hochschullehrer";1956;Männlich;;Deutschland
2035;137624700;"Anglist; Literaturwissenschaftler";1950;Unbekannt;;Niederlande
2036;122777409;"Schriftsteller; Lyriker; Slawist";1973-07-24;Weiblich;;"Österreich; Deutschland"
2037;1026886295;"Germanist; Linguist; Literaturwissenschaftler";1938-02-03;Männlich;;Deutschland
2038;104359080;Schriftsteller;1861-12-10;Weiblich;1925-01-04;Deutschland
2039;115888098;"Politologe; Soziologe; Hochschullehrer";1946;Männlich;;Deutschland
2040;118559222;"Filmregisseur; Drehbuchautor; Schauspieler; Regisseur";1908-03-25;Männlich;1980-04-20;Deutschland
2041;1035298872;"Historiker; Hochschullehrer";1976;Weiblich;;Deutschland
2042;11853002X;Schriftsteller;1913-03-01;Männlich;1994-04-16;USA
2043;118750240;"Literaturwissenschaftler; Linguist; Philologe; Hochschullehrer; Germanist";1908-09-20;Männlich;1984-11-05;"Italien; Deutschland"
2044;1145626858;;1952;Unbekannt;;Land unbekannt
2045;120423774;Schriftsteller;1932-06-16;Weiblich;2009-04-09;Österreich
2046;111232872;"Kulturwissenschaftler; Literaturwissenschaftler; Hochschullehrer";1951;Männlich;;Deutschland
2047;11884248X;"Regisseur; Dokumentarfilmer; Drehbuchautor; Schriftsteller";1921-12-10;Männlich;;"Frankreich; Österreich; USA"
2048;119063336;"Schriftsteller; Literaturwissenschaftler";1931-02-16;Männlich;2020-05-29;Österreich
2049;1019010746;"Hofrat; Jurist";1582;Männlich;;Deutschland
2050;118525255;"Lyriker; Librettist";1830-12-10;Weiblich;1886-05-15;USA
2051;118783130;"Soziologe; Schriftsteller; Journalist";1920-12-15;Männlich;2020-05-22;"Tunesien; Frankreich"
2052;118694162;"Historiker; Politiker; Schriftsteller; Verleger";1745-12-03;Männlich;1832-12-26;Europa
2053;122143868;;;Unbekannt;;
2054;143777432;"Journalist; Autor; Übersetzer";1972;Unbekannt;;Deutschland
2055;108103935;"Hochschullehrer; Historiker";1944-11-10;Männlich;;Deutschland
2056;12949576X;Illustrator;1967;Weiblich;;Deutschland
2057;129706620;Jurist;1968;Männlich;;Europa
2058;118802518;"Librettist; Schriftsteller";1802;Männlich;1874;Italien
2059;118548417;"Schriftsteller; Übersetzer";1319;Männlich;1380;Deutschland
2060;133409481;"Schriftsteller; Journalist";1974;Weiblich;;Deutschland
2061;124075746;"Übersetzer; Schriftsteller";1959;Männlich;;USA
2062;133130843;"Germanist; Schriftsteller";1971-10-27;Weiblich;;Österreich
2063;130338303;"Ärzt; Politiker";1958;Weiblich;;"Deutschland; Belgien"
2064;118777378;Philosoph;1905-10-15;Männlich;2005-08-05;"Deutschland; Kanada"
2065;123394937;"Redakteur; Schriftsteller; Übersetzer";1940;Männlich;;"Deutschland; Türkei"
2066;118573217;"Kinderbuchautor; Schriftsteller; Drehbuchautor; Jugendbuchautor";1907-11-14;Weiblich;2002-01-28;Schweden
2067;120587815;;1947;Männlich;;
2068;118751433;"Soziologe; Hochschullehrer; Autor; Wirtschaftswissenschaftler";1863-01-19;Männlich;1941-05-18;Deutschland
2069;11817374X;"Übersetzer; Kunsthistoriker; Philosoph; Hochschullehrer";1948;Männlich;;Deutschland
2070;116108347;"Schriftsteller; Journalist; Theaterkritiker";1910-09-08;Männlich;2002-04-22;Österreich
2071;118515624;"Librettist; Schriftsteller; Beamter; Dramaturg; Musiker; Übersetzer; Komponist; Jurist; Journalist";1884-05-27;Männlich;1968-12-20;"Deutschland; Israel; Tschechische Republik"
2072;1174903031;Germanist;;Weiblich;;Deutschland
2073;12414960X;Theologe;1666;Männlich;1711;Europa
2074;119425432;"Sprecher; Hochschullehrer; Sozialwissenschaftler; Literaturwissenschaftler; Germanist";1952-11-26;Männlich;;Deutschland
2075;122642279;"Literarhistoriker; Hochschullehrer";1960;Männlich;;Deutschland
2076;118577905;;1755-11-02;Weiblich;1793-10-16;"Frankreich; Österreich"
2077;118614444;"Schriftsteller; Drehbuchautor";1924-04-07;Männlich;2009-01-01;"Europa; Österreich"
2078;115802576;"Schriftsteller; Literaturwissenschaftler";1955-05-20;Männlich;;Deutschland
2079;1145998291;Literaturwissenschaftler;1970;Männlich;;Deutschland
2080;129328472;;1938;Männlich;;Deutschland
2081;1147087172;"Philologe; Literaturwissenschaftler";1972;Weiblich;;Land unbekannt
2082;120737248;"Schriftsteller; Germanist";1968;Männlich;;Deutschland
2083;132853965;"Fotograf; Schriftsteller; Liedermacher; Lyriker";1950;Männlich;;Deutschland
2084;118804855;"Schriftsteller; Politiker";1879;Männlich;1925;"Russland; Ukraine"
2085;120402718;Philosoph;1947;Männlich;;Deutschland
2086;1042403120;"Literaturwissenschaftler; Schriftsteller";1986;Weiblich;;Österreich
2087;115833692;"Publizist; Drehbuchautor; Schriftsteller";1947;Männlich;;Deutschland
2088;122999193;Künstler;1951;Unbekannt;1982;USA
2089;11860564X;"Philosoph; Drehbuchautor; Nobelpreisträger; Literaturkritiker; Dramatiker; Schriftsteller";1905-06-21;Männlich;1980-04-15;Frankreich
2090;118970623;Philosoph;1931-10-04;Männlich;2007-06-08;USA
2091;1045799300;"Bildhauer; Maler";;Männlich;;Deutschland
2092;123940362;Kunsthistoriker;1955-08-13;Männlich;;USA
2093;118534556;"Librettist; Dramatiker; Übersetzer; Schriftsteller";1777-02-12;Männlich;1843-01-23;Deutschland
2094;121527212;"Dramatiker; Schriftsteller";1956-03-15;Männlich;;Deutschland
2095;121226948;"Journalist; Philologe";1959-09-05;Männlich;2014-06-12;Deutschland
2096;115717110;"Bibliograf; Philologe; Lexikograf; Literaturwissenschaftler";1933-03-13;Männlich;2009-12-24;"Deutschland; Australien; Estland"
2097;124059996;"Hochschullehrer; Literaturwissenschaftler; Kommunikationswissenschaftler";1965;Männlich;;Deutschland
2098;120467356;"Drehbuchautor; Journalist; Musiker; Schriftsteller; Moderator";1975-01-27;Männlich;;Deutschland
2099;134104129;Maschinenbauingenieur;1977;Männlich;;Deutschland
2100;119003120;"Sklave; Schriftsteller";1745;Männlich;1797;Afrika
2101;115851755;"Hochschullehrer; Literaturwissenschaftler; Schriftsteller";1926-02-21;Männlich;2020-07-01;Deutschland
2102;12075889X;"Schriftsteller; Philosoph; Schauwerbegestalter; Germanist";1960;Männlich;;Deutschland
2103;110648633;"Politologe; Historiker; Hochschullehrer";1958;Männlich;;Deutschland
2104;132903679;"Hochschullehrer; Historiker; Politologe";1957;Männlich;;"Südafrika; Kamerun"
2105;118512315;"Schriftsteller; Philologe; Historiker; Literaturkritiker; Ratsherr; Übersetzer";1698-07-19;Männlich;1783-01-02;Europa
2106;122607864;"Hochschullehrer; Soziologe";1939;Männlich;;Deutschland
2107;115464654;Biolog;1938-03-05;Weiblich;2011-11-22;USA
2108;11858314X;"Politiker; Publizist; Schriftsteller; Jurist; Historiker";1720-12-14;Männlich;1794-01-08;Deutschland
2109;1147805040;"Literaturwissenschaftler; Hochschullehrer";;Männlich;;USA
2110;120810077;Philosoph;1956;Männlich;;
2111;123566843;Philologe;1926-11-02;Männlich;2022-05-18;Deutschland
2112;120994658;"Historiker; Hochschullehrer; Kulturwissenschaftler";1961;Männlich;;Deutschland
2113;133523349;"Germanist; Medienwissenschaftler";1965;Männlich;;Deutschland
2114;120607379;Publizist;1953;Männlich;;Deutschland
2115;119252880;"Journalist; Schriftsteller";1948-04-28;Männlich;2015-03-12;Großbritannien
2116;119057972;Mathematiker;1806;Männlich;1871;Großbritannien
2117;118516906;"Dramatiker; Übersetzer; Schriftsteller";1813-10-17;Männlich;1837-02-19;"Europa; Deutschland; Frankreich"
2118;120142635;Germanist;1967;Weiblich;;Deutschland
2119;122240324;"Kinderbuchautor; Literaturwissenschaftler; Hochschullehrer; Jugendbuchautor; Theaterwissenschaftler; Lektorin <Verlag>";1950;Weiblich;;Deutschland
2120;1011299666;"Pädagoge; Musikwissenschaftler; Redakteur";1959;Männlich;2014-12-03;Österreich
2121;115581308;Pädagoge;1962;Männlich;;Deutschland
2122;119144778;"Germanist; Linguist; Philologe";1928-07-27;Männlich;2009-02-02;Deutschland
2123;117095575;"Philologe; Religionswissenschaftler; Orientalist";1896-01-31;Männlich;1957-03-13;Deutschland
2124;118519352;"Schriftsteller; Arzt; Philosoph; Naturwissenschaftler; Maler; Psychologe";1789-01-03;Männlich;1869-07-28;Deutschland
2125;11553119X;Historiker;1942;Männlich;2004;Deutschland
2126;118616943;"Schauspieler; Regisseur; Filmregisseur";1906-10-09;Männlich;1984-01-19;Deutschland
2127;13295107X;Philologe;1963;Männlich;;Niederlande
2128;133955710;Germanist;1949;Unbekannt;;USA
2129;1012868990;"Literaturwissenschaftler; Germanist; Kulturwissenschaftler";1975;Männlich;;Deutschland
2130;1062046579;"Schauspieler; Regisseur";1978-07-04;Männlich;;"Deutschland; Ungarn"
2131;121550877;"Hochschullehrer; Literaturwissenschaftler";1971;Männlich;;Deutschland
2132;118514210;Schriftsteller;1735-12-22;Männlich;1798-09-11;Europa
2133;1081906162;Literaturwissenschaftler;;Weiblich;;Deutschland
2134;123169569;"Kulturwissenschaftler; Medienwissenschaftler; Soziologe; Hochschullehrer";1973;Männlich;;Deutschland
2135;142167703;"Philologe; Germanist";1966;Männlich;;Deutschland
2136;118503006;"Schriftsteller; Theaterintendant; Diplomat";1875-05-09;Männlich;1951-11-19;Österreich
2137;119481960;"Journalist; Schriftsteller";1821-12-07;Männlich;1892-10-07;"Österreich; Deutschland"
2138;141458178;Ärzt;1981;Unbekannt;;
2139;1078340021;"Hochschullehrer; Kulturwissenschaftler; Medienwissenschaftler";1968;Männlich;;Europa
2140;118563289;"Maler; Künstler";1862-07-14;Männlich;1918-02-06;Österreich
2141;1145550088;Literaturwissenschaftler;1947;Männlich;2012-03-03;Deutschland
2142;121846067;"Geschäftsführer; Redakteur; Schriftsteller";1971;Männlich;;Deutschland
2143;12360432X;"Historiker; Mediävist";1937;Männlich;;Deutschland
2144;124351794;Schriftsteller;1949;Männlich;;Algerien
2145;118937251;"Schriftsteller; Drehbuchautor";1937-01-09;Männlich;2001-05-11;Deutschland
2146;123111188;"Gymnasiallehrer; Schriftsteller";1969-06-21;Männlich;;Deutschland
2147;1019908408;"Musikjournalist; Sozialpädagoge; Autor";1957;Männlich;;Deutschland
2148;112370705;"Übersetzer; Germanist";1961;Weiblich;;Italien
2149;118617931;"Journalist; Politologe; Hochschullehrer; Publizist";1907-07-28;Männlich;1989-07-27;Deutschland
2150;1073537056;"Autor; Wissenschaftliche Mitarbeiter; Kommunikationswissenschaftler; Herausgeber";1979;Weiblich;;"USA; Kanada"
2151;118764764;"Jurist; Schriftsteller";1889-01-15;Männlich;1942-08-23;"Tschechoslowakei; Europa; Österreich; Deutschland"
2152;118748785;"Philosoph; Klassischer Philologe; Hochschullehrer";1780-11-28;Männlich;1819-10-25;Deutschland
2153;1120131391;"Herausgeber; Schriftsteller";1841-12-15;Männlich;1925-08-30;USA
2154;126702357;;;Männlich;;
2155;118165968;"Theologe; Kriminalschriftsteller; Hochschullehrer";1962;Männlich;;Deutschland
2156;118883712;"Redakteur; Schriftsteller";1764-05-07;Weiblich;1829-06-15;"Europa; Deutschland; Polen"
2157;118591045;Schriftsteller;1929;Männlich;2010;Kamerun
2158;116591090X;Wissenschaftlicher Mitarbeiter;1937;Männlich;;Deutschland
2159;14197169X;Schriftsteller;1977;Weiblich;;Österreich
2160;1188354973;"Journalist; Schriftsteller";1990;Weiblich;;Deutschland
2161;1205566996;Soziolog;1981;Weiblich;;Deutschland
2162;127809058;;;Unbekannt;;
2163;140702296;Philologe;1961;Männlich;;Deutschland
2164;115397175;"Germanist; Literaturwissenschaftler";1940-07-27;Männlich;2013-06-12;Deutschland
2165;113032722;;1734;Männlich;1797;Österreich
2166;172997860;Germanist;1960;Weiblich;;
2167;1015386512;"Filmeditor; Schriftsteller; Drehbuchautor; Filmproduzent; Filmregisseur";1964;Weiblich;;"Rumänien; Deutschland"
2168;11851380X;"Maler; Radierer; Zeichner";1450;Männlich;1516;Niederlande
2169;12314342X;"Biologe; Dozent";1953;Männlich;;
2170;111358345;"Übersetzer; Hochschullehrer; Literaturwissenschaftler";1945;Männlich;;Frankreich
2171;130375047;"Schriftsteller; Künstler";1979;Weiblich;;Österreich
2172;130581496;"Literaturwissenschaftler; Kulturwissenschaftler";1965;Weiblich;;Deutschland
2173;118571095;"Schriftsteller; Lehrer";1882-05-04;Männlich;1968-11-17;"Deutschland; Venezuela"
2174;115605169;"Schriftsteller; Kinder- und Jugendpsychiater";1961;Männlich;;Österreich
2175;12234653X;"Soziologe; Kultursoziologe; Hochschullehrer";1970;Männlich;;Deutschland
2176;118529528;Schriftsteller;;Männlich;;Deutschland
2177;120231352;"Philosoph; Kulturwissenschaftler";1941-09-03;Weiblich;2009-09-25;"Deutschland (DDR); Deutschland"
2178;118840991;"Librettist; Dramatiker; Schriftsteller; Romancier; Erzähler; Essayist";1944-04-08;Männlich;;Deutschland
2179;1023733064;Historiker;1977;Weiblich;;Land unbekannt
2180;130628468;;1590;Weiblich;1619;Deutschland
2181;118511270;"Hofmeister; Erzieher; Schriftsteller";1626-04-25;Männlich;1681-06-12;Deutschland
2182;131462660;"Literaturwissenschaftler; Wissenschaftliche Mitarbeiter";1976;Weiblich;;Deutschland
2183;118624202;"Filmkritiker; Schauspieler; Filmproduzent; Filmregisseur";1932-02-06;Männlich;1984-10-21;Frankreich
2184;118630563;"Steuereinnehmer; Übersetzer; Jugendbuchautor; Redakteur; Schriftsteller";1726-01-28;Männlich;1804-12-16;Deutschland
2185;118620193;Schriftsteller;1667-11-30;Männlich;1745-10-19;"Großbritannien; Irland"
2186;12017796X;"Übersetzer; Historiker; Althistoriker; Hochschullehrer";1958-06-06;Männlich;;Deutschland
2187;112754147;Philologe;1958;Männlich;;Deutschland
2188;124064302;"Dozent; Schriftsteller; Journalist";1975;Männlich;;Israel
2189;115714987;"Regisseur; Dramaturg; Drehbuchautor; Schriftsteller; Fernsehredakteur";1946-04-14;Männlich;;Europa
2190;119300028;Klassischer Philologe;1925-06-23;Männlich;2005-01-12;Deutschland
2191;118514474;"Jurist; Humanist; Schriftsteller; Publizist; Historiker";1457;Männlich;1521-05-10;Deutschland
2192;136118062;Literaturwissenschaftler;1968;Männlich;;Deutschland
2193;120072955;Philosoph;1937-01-07;Männlich;;Europa
2194;12143236X;"Politolog; Psycholog; Pädagog";1964;Unbekannt;;Spanien
2195;1043193871;"Schriftsteller; Lyriker";1985;Weiblich;;Europa
2196;115609342;"Schriftsteller; Bibliothekar; Literaturkritiker";1953;Männlich;;Österreich
2197;134306201;"Germanist; Geschlechterforscher; Linguist";1953;Weiblich;;Deutschland
2198;115683070;"Hochschullehrer; Philologe; Germanist; Literaturwissenschaftler";1935-08-02;Männlich;2019-01-18;Deutschland
2199;124050123;"Essayist; Autor; Journalist";1953;Männlich;;Europa
2200;1031724761;Linguist;;Weiblich;;Deutschland
2201;120779579;"Soziologe; Hochschullehrer";1948-05-20;Männlich;2020-12-26;Deutschland
2202;102399301;;;Unbekannt;;Griechenland (Altertum)
2203;117429880;"Semitist; Theologe; Alttestamentler";1851-11-05;Männlich;1913-12-27;Deutschland
2204;121114597;"Kulturwissenschaftler; Literaturwissenschaftler; Germanist; Hochschullehrer";1952;Männlich;;"Österreich; Deutschland"
2205;1286857236;Schriftsteller;1880;Männlich;1951;Spanien
2206;124076718;"Literaturwissenschaftler; Germanist; Hochschullehrer";1950;Männlich;;Deutschland
2207;118603426;"Botaniker; Schriftsteller; Dramatiker; Pädagoge; Philosoph; Komponist; Musikwissenschaftler";1712-06-28;Männlich;1778-07-02;"Europa; Großbritannien; Frankreich"
2208;115174788;"Germanist; Hochschullehrer";1962;Männlich;2016;"Europa; Deutschland"
2209;123495318;"Autor; Philosoph; Publizist";1959;Männlich;2009;Deutschland
2210;122340604;"Schriftsteller; Philosoph";1972;Männlich;;Deutschland
2211;118534416;"Ethnologe; Reiseschriftsteller; Revolutionär; Freimaurer; Geograf; Übersetzer; Bibliothekar; Naturwissenschaftler; Forschungsreisender";1754-11-27;Männlich;1794-01-10;"Frankreich; Deutschland; Polen; Litauen"
2212;1164261304;"Schriftsteller; Jugendbuchautor";1988;Weiblich;;Deutschland
2213;1025857704;"Fotomodell; Schriftsteller";1988;Weiblich;;Österreich
2214;119287161;"Filmregisseur; Regisseur";1941-06-20;Männlich;;Großbritannien
2215;120445379;"Sachbuchautor; Literarhistoriker; Historiker";1955;Männlich;2012;Deutschland
2216;123707021;Schriftsteller;1969;Weiblich;;Deutschland
2217;121283070;"Philologe; Germanist";1960;Weiblich;;Österreich
2218;120858827;"Kulturwissenschaftler; Hochschullehrer; Germanist";1965;Weiblich;;Deutschland
2219;172308011;;;Unbekannt;;
2220;136585000;Philologe;;Weiblich;;Deutschland
2221;118715399;"Psychiater; Rechtsmediziner";1840-08-14;Männlich;1902-12-22;"Österreich; Deutschland"
2222;118673696;"Kunsthistoriker; Kommunalpolitiker; Schriftsteller";1892-07-23;Männlich;1974-06-05;Österreich
2223;120082314;"Germanist; Hochschullehrer; Drehbuchautor";1971;Männlich;;Deutschland
2224;11881169X;"Schriftsteller; Lyriker; Übersetzer; Dramaturg; Redakteur; Librettist";1871-05-06;Männlich;1914-03-31;"Italien; Deutschland"
2225;118522914;"Regisseur; Theaterregisseur; Schriftsteller; Dramatiker";1885-09-06;Männlich;1969-01-09;"Rumänien; Österreich; Föderative Republik Jugoslawien; Jugoslawien"
2226;118737805;"Literarhistoriker; Germanist";1884-05-23;Männlich;1963-01-14;"Österreich; Deutschland"
2227;128489332;Germanist;1934;Männlich;;Deutschland
2228;1033311812;"Journalist; Schriftsteller";1893;Weiblich;1975;"Chile; Deutschland"
2229;119349353;"Verleger; Schriftsteller";1941-05-30;Männlich;2021-07-28;Italien
2230;14308402X;"Theologe; Archidiakon";1710;Männlich;1781;
2231;131572407;"Philologe; Anglist";1946;Männlich;;Australien
2232;11851993X;"Kammerdiener; Matrose; Schriftsteller";1547-09-29;Männlich;1616-04-23;Spanien
2233;118725483;"Literaturwissenschaftler; Philologe";1906-03-10;Männlich;1990-08-23;Deutschland
2234;115511881;"Germanist; Literaturwissenschaftler";1958;Männlich;;Deutschland
2235;118734024;"Germanist; Literarhistoriker";1902-08-23;Männlich;1980-09-10;"Frankreich; Deutschland"
2236;116439890;"Literarhistoriker; Germanist";1876-08-31;Männlich;1950-07-01;Deutschland
2237;119130513;"Schriftsteller; Germanist; Philologe; Übersetzer; Literaturwissenschaftler";1939-04-10;Männlich;;Italien
2238;107141019;"Publizist; Schriftsteller";1898-01-09;Männlich;1974-03-21;Österreich
2239;121193934;"Theolog; Evangelische Theolog; Religionslehrer";1966;Weiblich;;"Österreich; Deutschland"
2240;101240899X;"Hochschullehrer; Informatiker";1933-09-04;Männlich;2018-02-14;Deutschland
2241;136500757;"Schriftsteller; Dramatiker; Maler";1970;Weiblich;;"Russland; Österreich"
2242;132191067;Informatiker;;Weiblich;;
